,n_units,batch_size,ln_rate,train_loss,val_loss,train_acc,val_acc,test_acc
10,16,300,0.001,"[1.2504779806205941, 1.0507721679305342, 0.9212568355668179, 0.8401530085201011, 0.792275810643367, 0.7672335640331182, 0.7536777206993562, 0.7444808934282884, 0.7372732229181145, 0.7314543089998615, 0.726458759442707, 0.7224372845551024, 0.718989703199063, 0.7161909077858953, 0.7135101122115923, 0.7111698708235858, 0.709203674618231, 0.7073426365708904, 0.7056296497188894, 0.70406551947806]","[1.1320039098327224, 0.9818780760507326, 0.8875431128450342, 0.8328580518026609, 0.8064561566791019, 0.7960343264244698, 0.7898298034796843, 0.7857788479005968, 0.7824925522546511, 0.7791707419060372, 0.7775563517132321, 0.7758284307814933, 0.7745588051306235, 0.7736442169627628, 0.7735167290713336, 0.7720555566452645, 0.771729504739916, 0.7718032646823574, 0.7696525454521179, 0.7690370727229763]","[0.33794624, 0.53590053, 0.66405934, 0.7278379, 0.7390694, 0.73927, 0.7390694, 0.7390694, 0.7390694, 0.73886883, 0.7390694, 0.7390694, 0.7390694, 0.73967105, 0.7400722, 0.7406739, 0.74127555, 0.7420778, 0.7432812, 0.74288005]","[0.43963963, 0.5981982, 0.6864865, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71711713, 0.71711713, 0.7189189, 0.7189189, 0.7189189, 0.7189189, 0.7189189, 0.7189189, 0.7189189, 0.7189189, 0.7189189, 0.71531534]",0.7417027354240417
11,16,300,0.002,"[0.9696023841483785, 0.7848936229693186, 0.7418527988320224, 0.7272168531314561, 0.7184320589265238, 0.7118904150206546, 0.7064792000286272, 0.7019999562331198, 0.6975654565183408, 0.694141353439051, 0.6923335302177319, 0.6903048169885445, 0.688264171569356, 0.6863822442816769, 0.6857981986660963, 0.6842515363876857, 0.6830604772131652, 0.6821911897326491, 0.6810095547625591, 0.680326470542614]","[0.8711082081536989, 0.8131439927461985, 0.8026887710030014, 0.7890648471342551, 0.7800717917648522, 0.7726567113721693, 0.7701729745478243, 0.7653073072433472, 0.7608760482556111, 0.7617407795545217, 0.7590033411979675, 0.7590994174416, 0.7574842797743307, 0.7586427927017212, 0.7558943806467829, 0.7555540993406966, 0.7576513338733364, 0.7544465628830163, 0.7559736177727983, 0.7550100684165955]","[0.6117128, 0.73565984, 0.7398716, 0.7400722, 0.73967105, 0.7400722, 0.74087447, 0.74047333, 0.7420778, 0.7426795, 0.7432812, 0.74288005, 0.7440834, 0.74288005, 0.7420778, 0.74187726, 0.7432812, 0.7436823, 0.7438829, 0.74348176]","[0.6936937, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.7135135, 0.71531534, 0.7135135, 0.7117117, 0.7135135, 0.7117117, 0.7099099, 0.7099099, 0.7117117, 0.71531534, 0.7135135, 0.7135135, 0.7117117]",0.7409812211990356
12,16,300,0.003,"[0.9079133378326104, 0.7602420444953313, 0.7308916182724577, 0.718870064411783, 0.7128820098694482, 0.7079597882271961, 0.7043203149174668, 0.7011766139637549, 0.6982582159134169, 0.6953084979533576, 0.6935593333054966, 0.691144517684528, 0.6895913897008241, 0.6869854439323416, 0.685574061818932, 0.6840294892894089, 0.6827956373510808, 0.6818722306462689, 0.6805435738265155, 0.6789857826938698]","[0.8318977017660398, 0.8059685536333032, 0.7983544597754607, 0.7898798794359774, 0.7829984233186051, 0.7779545622902948, 0.7702048485343521, 0.7690583274171159, 0.7639107704162598, 0.7639021889583485, 0.761395597780073, 0.7584157972722441, 0.7559097312592171, 0.7574134082407564, 0.7551993260512481, 0.7548514958974477, 0.7540928979177732, 0.7549423527073216, 0.7543942944423573, 0.7568170734353967]","[0.6393903, 0.7390694, 0.7400722, 0.74087447, 0.7398716, 0.7398716, 0.7416767, 0.74047333, 0.7422784, 0.7406739, 0.7414761, 0.74047333, 0.7426795, 0.7416767, 0.7422784, 0.7426795, 0.7436823, 0.7430806, 0.74288005, 0.7436823]","[0.71531534, 0.7135135, 0.7117117, 0.7135135, 0.7117117, 0.7135135, 0.7135135, 0.7135135, 0.71531534, 0.7117117, 0.7117117, 0.7135135, 0.7117117, 0.7117117, 0.7117117, 0.7117117, 0.7117117, 0.7117117, 0.7135135, 0.7117117]",0.7388167381286621
13,16,300,0.005,"[0.9443479695331606, 0.7545087402047663, 0.7229312530636931, 0.7087750251255884, 0.7002893418037791, 0.6944179362051467, 0.6897990675609464, 0.6883597507373521, 0.6865929783323038, 0.6836103378076702, 0.6815864156156097, 0.6797121337174509, 0.6786505133092906, 0.6762711909990735, 0.6765500119159942, 0.6753363057020626, 0.6745928043923223, 0.6736854494120096, 0.6727067646710594, 0.6710796315317119]","[0.8308471312394013, 0.8066142330298552, 0.7860871601749111, 0.7783350783425409, 0.7673515194171184, 0.763849092496408, 0.756397857859328, 0.7547248682460269, 0.7576663542438198, 0.7521577251924051, 0.7477183132558256, 0.7468472026489876, 0.7540145967457745, 0.7456806833679611, 0.7486699142971555, 0.7467174062857757, 0.7522318137658609, 0.7428514409709621, 0.7448677597819148, 0.7426791416632162]","[0.57942235, 0.7374649, 0.73886883, 0.7400722, 0.7416767, 0.74107504, 0.74087447, 0.7420778, 0.7420778, 0.7416767, 0.7446851, 0.74448454, 0.7438829, 0.7438829, 0.7432812, 0.7426795, 0.74448454, 0.7432812, 0.744284, 0.7436823]","[0.71531534, 0.7117117, 0.7135135, 0.7135135, 0.7081081, 0.7135135, 0.7135135, 0.7099099, 0.7135135, 0.7135135, 0.71711713, 0.7117117, 0.7135135, 0.71531534, 0.7135135, 0.7099099, 0.71531534, 0.71531534, 0.7135135, 0.7099099]",0.7359307408332825
14,16,300,0.1,"[0.7719419168938225, 0.7000078692332933, 0.6917672105644584, 0.6929036941912774, 0.6860284225748478, 0.6801969127821434, 0.6824340997476727, 0.6819600647967645, 0.6794668715783405, 0.6800206736106735, 0.6848049514560492, 0.6842585775539476, 0.6828860837056175, 0.6870920896243246, 0.6916887717843773, 0.6924310221855677, 0.6861715988848901, 0.6860175728797913, 0.6801580881383875, 0.6770369464309637]","[0.7502112404720204, 0.7538507161913691, 0.7631079538448436, 0.7430520347646765, 0.7514167846860113, 0.7384391362602646, 0.7447867441821743, 0.7428247912510021, 0.7628318377443262, 0.7425748319239229, 0.7441860904564729, 0.7429441116951607, 0.7416481536787909, 0.7750595727482358, 0.7470355662139686, 0.7596659982526625, 0.7611717179014876, 0.7359706163406372, 0.7384867748698672, 0.7620286136060148]","[0.7180104, 0.7430806, 0.74107504, 0.74027276, 0.74288005, 0.7436823, 0.7432812, 0.7422784, 0.7422784, 0.7416767, 0.7406739, 0.7438829, 0.7432812, 0.74027276, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694]","[0.71711713, 0.71711713, 0.7189189, 0.71531534, 0.7117117, 0.7207207, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.7189189, 0.71531534, 0.7117117, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534]",0.7388167381286621
15,16,500,0.001,"[1.0001555586788868, 0.954132828184557, 0.9134958334300014, 0.8765108741960322, 0.8419922955104064, 0.8092832013253366, 0.7822369156331361, 0.7605348884031278, 0.7469874667298875, 0.7387001073556495, 0.7332965440889749, 0.7294711153334132, 0.7262196755772654, 0.7230108258382795, 0.7199130241430002, 0.7172909544932522, 0.714686720188583, 0.712154996117769, 0.7098794345438744, 0.7077719117568958]","[0.9687103199529218, 0.9309287774670232, 0.8976205109475969, 0.8666756083299448, 0.8389773825267414, 0.8152448610142544, 0.7982760834264325, 0.7881225379737647, 0.7833976579142047, 0.781634056890333, 0.7807939933226989, 0.7785331692781534, 0.7765489875733316, 0.774912478687527, 0.7738000659255294, 0.7728813355033463, 0.771431168994388, 0.7697705352628553, 0.7698162020863714, 0.7692635215080537]","[0.6095066, 0.65262735, 0.69133574, 0.72422785, 0.73866826, 0.7384677, 0.7384677, 0.7382671, 0.7382671, 0.73866826, 0.7382671, 0.73866826, 0.73927, 0.7400722, 0.73967105, 0.73886883, 0.73886883, 0.7400722, 0.7416767, 0.7416767]","[0.64144146, 0.6846847, 0.6990991, 0.7135135, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.7135135, 0.7189189, 0.7189189, 0.7189189, 0.7189189, 0.71711713, 0.71711713, 0.71711713, 0.71711713, 0.71711713, 0.71711713, 0.71711713]",0.743145763874054
16,16,500,0.002,"[1.0839342961959748, 0.9967152246068961, 0.9104893704853142, 0.8276233054096805, 0.773533441601534, 0.7539054706208542, 0.7424585740106249, 0.7320847887616057, 0.7240050591190704, 0.7185667349399929, 0.7144608136357622, 0.7112582128926831, 0.708394672944275, 0.706029147662841, 0.7036872782049244, 0.7017493713251137, 0.6993379135281027, 0.6971958301366691, 0.6953125076029992, 0.693546836652576]","[1.029583796724543, 0.9452866503784249, 0.8637880457414163, 0.8038460542489817, 0.7837478985657563, 0.7826985614793794, 0.7772226306769225, 0.7724046454773293, 0.769606393736762, 0.7689088787044491, 0.7688214123786032, 0.7680532271797592, 0.7662325130926596, 0.7651364073023066, 0.7638918000298578, 0.762463585213498, 0.7613151986319739, 0.7596385828009596, 0.758093456964235, 0.7562559171839878]","[0.3596069, 0.61472124, 0.7348576, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.73927, 0.7390694, 0.7390694, 0.73927, 0.73947054, 0.73967105, 0.74047333, 0.74047333, 0.74127555]","[0.5225225, 0.7045045, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71711713]",0.7337662577629089
17,16,500,0.003,"[0.9709673274773171, 0.803545727315697, 0.7535702048225954, 0.7440357442558219, 0.7329703892659242, 0.7273878859938075, 0.7224516970920983, 0.7185862729026283, 0.715452013439411, 0.7119759568907963, 0.7092802493485207, 0.7068352971361959, 0.704579053324865, 0.7023647567186306, 0.7003973236152842, 0.6985786979666112, 0.6965631692944116, 0.6948461540004502, 0.6928297461776718, 0.690784701036728]","[0.8842597850808153, 0.8145922137810303, 0.8218213174794171, 0.8096835683057974, 0.7958709962733157, 0.7912794539520333, 0.7893157880585473, 0.7863420248031616, 0.7823271396997813, 0.7800267338752747, 0.776657984063432, 0.7741509139000833, 0.7725686350384274, 0.7687404891392132, 0.7676543469901558, 0.7669229153040293, 0.7627187575305905, 0.762807183974498, 0.7578607260643899, 0.7579409324371063]","[0.62755716, 0.7374649, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.73886883, 0.73886883, 0.7390694]","[0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534]",0.738095223903656
18,16,500,0.005,"[0.8468683794995555, 0.7575388289196062, 0.7341527817864233, 0.7246458263125612, 0.7173806091556097, 0.7109338219654497, 0.706231750712259, 0.7019766118217557, 0.6982076571401802, 0.6957238745698956, 0.6923079863399852, 0.6897955958354536, 0.6873272148854179, 0.68568024238907, 0.6845341130905824, 0.6847070117241592, 0.6836925532700209, 0.6799884575990324, 0.6805763025624275, 0.6790038284842288]","[0.8396254831606204, 0.8141280981871459, 0.798029240187224, 0.7909901910000019, 0.7878537962028572, 0.7790060268866049, 0.7746351227030024, 0.7702800099914139, 0.7674690259469522, 0.7633934482797846, 0.7599359605763409, 0.7576611740095122, 0.7539587708206864, 0.7521901565629083, 0.7492589542457649, 0.7518665258948868, 0.7490452447453061, 0.7486276798420124, 0.745479158990018, 0.7462132503320505]","[0.6987565, 0.7390694, 0.73947054, 0.73947054, 0.7400722, 0.7398716, 0.74127555, 0.74187726, 0.74288005, 0.7420778, 0.74187726, 0.7422784, 0.7426795, 0.7432812, 0.7422784, 0.74348176, 0.74348176, 0.74348176, 0.7422784, 0.74288005]","[0.71531534, 0.71531534, 0.7063063, 0.7117117, 0.7099099, 0.7099099, 0.7117117, 0.7135135, 0.7081081, 0.7099099, 0.7081081, 0.7099099, 0.7099099, 0.7117117, 0.7117117, 0.7099099, 0.71531534, 0.7117117, 0.71531534, 0.71531534]",0.7460317611694336
19,16,500,0.1,"[0.8528161903150675, 0.7169528635352479, 0.7059561145912917, 0.6966142520768739, 0.6916436956821079, 0.6947496688083813, 0.6911327749717872, 0.6856473180791531, 0.6820110802042212, 0.6837544880666936, 0.683538599086965, 0.682547892521913, 0.6772198904196612, 0.674560169068102, 0.6755469856709779, 0.6719878952856099, 0.6727952316875588, 0.6691214456359307, 0.6749037940531813, 0.6731353470516932]","[0.7715901936496701, 0.7566255830429696, 0.7695568848300625, 0.7595543995633856, 0.7794304393433236, 0.754034626591313, 0.7427660489941502, 0.7434267906455306, 0.7793456197858931, 0.756892083464442, 0.7618497588613011, 0.7711139299848058, 0.7519624657459087, 0.7654161109580649, 0.7641510968809729, 0.7625827010687407, 0.7595366159000912, 0.7670962305756303, 0.771068051054671, 0.74856465786427]","[0.6819093, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694, 0.7390694]","[0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534]",0.7388167381286621
20,16,1000,0.001,"[1.0225291638263392, 0.9721126040683613, 0.9268980763114412, 0.8892867957498479, 0.8569501071295679, 0.8305016089002147, 0.8084784347132129, 0.791077474490065, 0.7768529676501644, 0.7658179886504631, 0.7565582593999328, 0.7492713724519658, 0.7438497257385682, 0.7392557557930776, 0.7359375543638352, 0.7328477315619629, 0.7301434922830388, 0.7279969643647538, 0.7260558173640206, 0.7243263541671869]","[1.000052571296692, 0.9572453498840332, 0.9210010766983032, 0.8908183574676514, 0.8661869168281555, 0.8462351560592651, 0.8303255438804626, 0.817815363407135, 0.80842524766922, 0.8012676239013672, 0.7960911989212036, 0.792475700378418, 0.7898798584938049, 0.7879313826560974, 0.7864040732383728, 0.7852837443351746, 0.7842217087745667, 0.7834593057632446, 0.7827544808387756, 0.7819660902023315]","[0.5511432, 0.64600885, 0.69213796, 0.7091857, 0.72101885, 0.72583234, 0.7300441, 0.73204976, 0.73405534, 0.73545927, 0.7358604, 0.7364621, 0.736061, 0.736061, 0.73706377, 0.73706377, 0.7376655, 0.73786604, 0.73786604, 0.73886883]","[0.5855856, 0.66126126, 0.67207205, 0.68108106, 0.6900901, 0.7045045, 0.7099099, 0.7117117, 0.7135135, 0.71531534, 0.71531534, 0.71711713, 0.71711713, 0.7189189, 0.7189189, 0.7207207, 0.7189189, 0.7189189, 0.7189189, 0.71711713]",0.7438672184944153
21,16,1000,0.002,"[1.151071861236869, 1.0333920808331918, 0.9453248793802441, 0.8828323042349695, 0.8376572952421611, 0.8041489573544496, 0.7789571218781332, 0.7612001522209957, 0.7488471566315784, 0.7408182906951476, 0.7339825633774308, 0.7281652951259666, 0.7233625546880769, 0.7190669202154246, 0.7156503530711569, 0.7127313786991332, 0.7102183247970569, 0.7080154446679523, 0.7059634840732304, 0.7038731054756663]","[1.102440357208252, 1.0079799890518188, 0.9425597786903381, 0.8982872366905212, 0.8681079745292664, 0.8464484810829163, 0.8303965926170349, 0.8188686370849609, 0.8107056617736816, 0.8046637177467346, 0.798557698726654, 0.7927828431129456, 0.7880473136901855, 0.7837070822715759, 0.7798473834991455, 0.7771427631378174, 0.7743062973022461, 0.7722586393356323, 0.7704953551292419, 0.768624484539032]","[0.32631367, 0.4921781, 0.6407942, 0.71058965, 0.7294424, 0.73245084, 0.73626155, 0.73726434, 0.7380666, 0.7382671, 0.7382671, 0.7390694, 0.73967105, 0.74027276, 0.7406739, 0.74047333, 0.74087447, 0.74107504, 0.74107504, 0.74107504]","[0.3783784, 0.54594594, 0.6684685, 0.7135135, 0.71531534, 0.71531534, 0.71531534, 0.71711713, 0.7135135, 0.7135135, 0.7117117, 0.7135135, 0.71711713, 0.71711713, 0.71711713, 0.71711713, 0.71711713, 0.71711713, 0.71711713, 0.71711713]",0.738095223903656
22,16,1000,0.003,"[1.1482994231745463, 1.0086622203730504, 0.915730160520204, 0.8560181196272445, 0.8157180281609261, 0.7854351181846233, 0.7636633422830905, 0.7475884589047208, 0.7382922711450797, 0.7316990241055693, 0.7265992334364314, 0.7221964542711781, 0.7180970029280074, 0.7149146346504603, 0.7124542357258848, 0.7103273662227825, 0.708063929256932, 0.7060927440256561, 0.7041806150668604, 0.7024548219907633]","[1.0807757377624512, 0.9758989214897156, 0.9154590368270874, 0.8773067593574524, 0.8497995734214783, 0.8278594017028809, 0.8107672333717346, 0.7995323538780212, 0.7916287183761597, 0.785894513130188, 0.7802184820175171, 0.774799644947052, 0.7714137434959412, 0.7693066000938416, 0.7678897380828857, 0.7657031416893005, 0.7647208571434021, 0.7636591792106628, 0.7624994516372681, 0.7614040970802307]","[0.32952267, 0.52687526, 0.6899318, 0.736061, 0.7374649, 0.73786604, 0.73927, 0.73886883, 0.7384677, 0.73947054, 0.74027276, 0.74047333, 0.74107504, 0.74087447, 0.7398716, 0.7400722, 0.74107504, 0.74127555, 0.74127555, 0.74187726]","[0.45765767, 0.6378378, 0.7135135, 0.7189189, 0.71711713, 0.71711713, 0.71711713, 0.7189189, 0.7189189, 0.7207207, 0.7225225, 0.7225225, 0.7225225, 0.7207207, 0.7207207, 0.7225225, 0.7225225, 0.7225225, 0.7207207, 0.7189189]",0.7417027354240417
23,16,1000,0.005,"[1.3641352854337359, 1.015060877159232, 0.8354644702707865, 0.7638591881310944, 0.750435331070514, 0.7467963356977478, 0.7345727380145471, 0.7236382667912186, 0.7177003350211969, 0.7135707585628952, 0.7103040595395088, 0.7078262488621093, 0.7054672255078043, 0.7029555232659718, 0.7010031202161737, 0.6992512201383034, 0.6976237166516044, 0.6960572533659126, 0.6944660881748651, 0.6932909705530818]","[1.1306874752044678, 0.9139000773429871, 0.818596601486206, 0.8061596751213074, 0.8150449395179749, 0.8073015213012695, 0.7911167740821838, 0.7807859778404236, 0.7752398252487183, 0.772016167640686, 0.7706438302993774, 0.7705438733100891, 0.7689231038093567, 0.7676356434822083, 0.7664976119995117, 0.7654856443405151, 0.7648918628692627, 0.7637419700622559, 0.7620634436607361, 0.7615528702735901]","[0.21780987, 0.5515443, 0.7348576, 0.73886883, 0.73886883, 0.7390694, 0.73947054, 0.74027276, 0.74047333, 0.73947054, 0.7390694, 0.73886883, 0.73886883, 0.73866826, 0.7390694, 0.7398716, 0.73967105, 0.73967105, 0.73967105, 0.7400722]","[0.38918918, 0.7027027, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.7099099, 0.7045045, 0.7081081, 0.71531534, 0.71531534, 0.71711713, 0.71531534, 0.7099099, 0.7099099, 0.7099099, 0.7099099, 0.7099099, 0.7099099, 0.7099099]",0.7344877123832703
24,16,1000,0.1,"[0.92060087915888, 0.7478803080150606, 0.7260483858148304, 0.7136783765302429, 0.7019760622301113, 0.695833984766913, 0.6905637318429055, 0.6866445590633969, 0.6830839821721386, 0.6802660120427728, 0.6815500618748717, 0.6790443353513327, 0.6787597788322225, 0.6743662232287285, 0.6741132800042557, 0.6716499949524883, 0.6712879999975961, 0.6726148733880403, 0.6710591914421384, 0.6696684554643627]","[0.8209787607192993, 0.8318009376525879, 0.7729642391204834, 0.7652639746665955, 0.7661654353141785, 0.7594533562660217, 0.7544732689857483, 0.7556806206703186, 0.7498987317085266, 0.7493932247161865, 0.7452243566513062, 0.7419472336769104, 0.7444260716438293, 0.7454567551612854, 0.7444114685058594, 0.7395697236061096, 0.746694803237915, 0.7339577078819275, 0.7432995438575745, 0.7425468564033508]","[0.70417166, 0.7390694, 0.7390694, 0.7390694, 0.73786604, 0.7420778, 0.7448857, 0.74448454, 0.7426795, 0.7430806, 0.74288005, 0.74288005, 0.74247897, 0.7438829, 0.7448857, 0.74288005, 0.74448454, 0.7452868, 0.74669075, 0.7436823]","[0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.7063063, 0.7189189, 0.7207207, 0.7099099, 0.7045045, 0.71711713, 0.71531534, 0.7099099, 0.7135135, 0.7189189, 0.7135135, 0.7099099, 0.71711713, 0.7135135, 0.7099099, 0.7099099]",0.7409812211990356
25,32,100,0.001,"[0.9969381267556788, 0.7464737772367778, 0.7202787702216521, 0.7109543744024865, 0.7038808984781335, 0.6982096280862278, 0.6935786774155609, 0.6899695287638288, 0.686605288066206, 0.6843573818281382, 0.6819685777650031, 0.6803497996523444, 0.6783610640210986, 0.6778816474378229, 0.6771474216914876, 0.6747008888921344, 0.674852547806236, 0.6733602823094101, 0.6715997506039142, 0.6715474204753137]","[0.8241602971747115, 0.7917604038307259, 0.785464587512317, 0.7786107036444518, 0.7736285683271047, 0.7679444256129565, 0.7684988460025272, 0.762998514884227, 0.7595551368352529, 0.7583791291391527, 0.7616360370103303, 0.7526346799489614, 0.7529024315309955, 0.7557612335359728, 0.7557800277933344, 0.75974267345291, 0.7500549748137191, 0.7483606843261031, 0.7493316343238762, 0.7485858373813801]","[0.55595666, 0.7390694, 0.73886883, 0.73967105, 0.74127555, 0.74107504, 0.7414761, 0.7400722, 0.7432812, 0.744284, 0.7436823, 0.74448454, 0.7436823, 0.7448857, 0.7448857, 0.7454874, 0.7452868, 0.74448454, 0.7446851, 0.7454874]","[0.71531534, 0.7135135, 0.7135135, 0.7135135, 0.7135135, 0.71711713, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.71531534, 0.7135135, 0.7135135, 0.7135135, 0.71711713, 0.7189189, 0.7135135, 0.71531534, 0.7099099, 0.7081081]",0.738095223903656
26,32,100,0.002,"[0.8156210326354665, 0.7182083028031314, 0.7024903995083175, 0.6936826967734006, 0.6871380073642616, 0.6825658351936065, 0.6805133838468033, 0.6769360505190902, 0.6764265917603194, 0.6731368410888562, 0.6727732906272695, 0.6695590519637312, 0.6717880437329167, 0.6665034724486864, 0.6656015459380855, 0.6663151895048338, 0.6639678278841553, 0.6628547531746498, 0.6637541812871098, 0.6619154975876195]","[0.7824173494502231, 0.7701122927236127, 0.7603118156527614, 0.7538920667794373, 0.7529903950991931, 0.7471493912172747, 0.746820778460116, 0.7562968510765213, 0.7462921346630063, 0.7473814664660273, 0.7451181159363137, 0.7462910762778273, 0.7533170081473686, 0.7489854478621268, 0.747889764674075, 0.7514225781500876, 0.7481619592185493, 0.7487435174417926, 0.7569003593814265, 0.7500737105403934]","[0.6983554, 0.7400722, 0.74348176, 0.7422784, 0.7420778, 0.7456879, 0.7436823, 0.7446851, 0.7462896, 0.74669075, 0.7468913, 0.7448857, 0.7446851, 0.7484958, 0.7470918, 0.7488969, 0.7470918, 0.74608904, 0.74508625, 0.7448857]","[0.7189189, 0.7099099, 0.7135135, 0.7117117, 0.71711713, 0.7099099, 0.7117117, 0.71711713, 0.7135135, 0.7135135, 0.71531534, 0.7081081, 0.7135135, 0.7117117, 0.7099099, 0.7099099, 0.7099099, 0.7117117, 0.7063063, 0.7135135]",0.7352092266082764
27,32,100,0.003,"[0.7971477513087595, 0.7062276983854047, 0.6929248722021331, 0.6864447919565944, 0.6846465303435939, 0.6798333468515616, 0.676842112762116, 0.6747886029965324, 0.6735097963409256, 0.6704955940451242, 0.6716996295787797, 0.6707977244187396, 0.667965596261581, 0.6654223667728916, 0.663910329987426, 0.6621307906165355, 0.6629475508642828, 0.6635494091354888, 0.6617325878363272, 0.6585213348562345]","[0.7926355450002996, 0.773050037590233, 0.7666856544511812, 0.7565147688796928, 0.7678272069037497, 0.7554074987634882, 0.7499342474851522, 0.7438361580307419, 0.7485472506231016, 0.7645711909543287, 0.7445081923459027, 0.7500102020598747, 0.748013909335609, 0.7475333084931245, 0.7495711123621142, 0.7491596104862454, 0.7421263161006274, 0.7548602642239751, 0.749471590325639, 0.7450620558884766]","[0.71680707, 0.74087447, 0.7454874, 0.7446851, 0.74187726, 0.7432812, 0.7454874, 0.7438829, 0.74608904, 0.74669075, 0.7464902, 0.7456879, 0.744284, 0.7462896, 0.7452868, 0.7464902, 0.7456879, 0.7488969, 0.74448454, 0.74608904]","[0.7117117, 0.7099099, 0.7063063, 0.71531534, 0.7135135, 0.71711713, 0.7081081, 0.7117117, 0.7045045, 0.7063063, 0.7099099, 0.7135135, 0.7045045, 0.7099099, 0.7063063, 0.7027027, 0.7027027, 0.7045045, 0.7063063, 0.7009009]",0.738095223903656
28,32,100,0.005,"[0.7725045853860398, 0.7052843994612298, 0.697778757800551, 0.6885213794308497, 0.68545367153017, 0.6803064828793112, 0.6797855298919846, 0.6747243273129102, 0.6715676436642304, 0.6691120089271965, 0.6697221960688613, 0.6685981886051192, 0.6662887173678279, 0.6658133046363092, 0.6629736815357705, 0.6611144019091316, 0.6584494305670716, 0.6554501039456805, 0.6557815247542209, 0.6556277438382571]","[0.775975138754458, 0.7530481396494685, 0.7557825263556059, 0.7573255595860181, 0.7475845233814137, 0.7493605232453561, 0.7585216975426888, 0.7536104466464069, 0.7515239833711503, 0.7550850247477626, 0.7460209593042597, 0.7534702087307835, 0.7621474319750124, 0.7563618045669418, 0.7444140427821392, 0.753507905178242, 0.7448678290521776, 0.7471952432984704, 0.7722278226603259, 0.7706390689085195]","[0.7125953, 0.7398716, 0.7398716, 0.7414761, 0.7426795, 0.74187726, 0.74348176, 0.7430806, 0.7422784, 0.7440834, 0.7430806, 0.7448857, 0.74508625, 0.74608904, 0.7446851, 0.74749297, 0.7440834, 0.7472924, 0.74288005, 0.74669075]","[0.71531534, 0.7081081, 0.7099099, 0.7081081, 0.7099099, 0.7009009, 0.7063063, 0.7099099, 0.7081081, 0.7009009, 0.7117117, 0.7135135, 0.7135135, 0.7117117, 0.7117117, 0.7045045, 0.7117117, 0.7099099, 0.7063063, 0.7117117]",0.7316017150878906
