,n_units,batch_size,ln_rate,train_loss,val_loss,train_acc,val_acc,test_acc
10,16,300,0.001,"[1.0507384971878015, 0.8835392894153847, 0.7646785348331024, 0.6629319868793556, 0.5860198429919035, 0.5323866161772204, 0.49712909680985085, 0.4746590787466396, 0.4600910573444642, 0.4504740124144709, 0.4438979463958855, 0.4388411493364511, 0.43475005374918774, 0.4312431762795156, 0.4286406249274129, 0.42640325104286525, 0.4239516172168057, 0.4221127549663778, 0.4204588628561201, 0.4191439066768123]","[0.9482283479458576, 0.8247758295084979, 0.7250986131461891, 0.6458549966683259, 0.5877663122641074, 0.5458945035934448, 0.5180158864807438, 0.49829922415114736, 0.4865948727002015, 0.477941431709238, 0.4714425568645065, 0.4664995597826468, 0.46401745080947876, 0.4601593871374388, 0.45738660161559647, 0.4562568020176243, 0.45389601024421483, 0.4518174988192481, 0.4511837266586922, 0.4503642377015707]","[0.47773767, 0.8646209, 0.86602485, 0.86602485, 0.8662254, 0.8656238, 0.8656238, 0.8656238, 0.8658243, 0.8656238, 0.8656238, 0.8658243, 0.86602485, 0.86602485, 0.8658243, 0.86662656, 0.8662254, 0.8656238, 0.8658243, 0.86602485]","[0.8468468, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403]",0.8730158805847168
11,16,300,0.002,"[0.6359428292147089, 0.49850943164561484, 0.45117399451534673, 0.43380742368571884, 0.42471220110297636, 0.41956697133617427, 0.41566570287863985, 0.4121326826037626, 0.4096955938172828, 0.40783306081229026, 0.40706032959275873, 0.40494230045308277, 0.4032502786203699, 0.4028639940793764, 0.4018404681760051, 0.4001727761559538, 0.39945074338488346, 0.3989323004273301, 0.3981292914469176, 0.397759017387739]","[0.5615267334757624, 0.4839542781984484, 0.46277101378183105, 0.4564345470956854, 0.4528996509474677, 0.4500246990371395, 0.4490673364819707, 0.4460560461959323, 0.4446712692041655, 0.4426988516304944, 0.4423618952970247, 0.44216846855911046, 0.4412023924492501, 0.4453667813056224, 0.43948673477043976, 0.44137633652300445, 0.44022647915659724, 0.4413705508451204, 0.4405992619089178, 0.43935956584440694]","[0.86281586, 0.86602485, 0.8658243, 0.8658243, 0.86522263, 0.8656238, 0.86502206, 0.8656238, 0.8656238, 0.8662254, 0.8658243, 0.86421984, 0.8656238, 0.8646209, 0.8656238, 0.86662656, 0.86682713, 0.8672282, 0.866426, 0.8672282]","[0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85225224, 0.85405403, 0.85225224, 0.85405403, 0.85045046, 0.85045046, 0.85045046, 0.85045046, 0.85045046]",0.8722943663597107
12,16,300,0.003,"[0.8858706445470184, 0.5750422219507101, 0.46304725101565053, 0.43476622195737313, 0.42482142682970647, 0.41951251420877184, 0.41604252670646147, 0.4132993218772535, 0.41159949474099455, 0.41077706289492216, 0.40921116287670983, 0.40712770009155597, 0.4060595602191599, 0.4051335317348315, 0.40422285621633885, 0.40359451090098863, 0.4028638911161182, 0.40223177812016253, 0.4026528496461081, 0.40161947638836437]","[0.6876895492141312, 0.5226348413003458, 0.47267443344399734, 0.4568702506052481, 0.44998721577025746, 0.4445556128347242, 0.44269146387641495, 0.44130387580072555, 0.43747644972156835, 0.4391176080381548, 0.43794906622654683, 0.43332805665763646, 0.4349346515294668, 0.43335282641488154, 0.43315017303904974, 0.43476215649295497, 0.4319740751305142, 0.4311575438525226, 0.430125798728015, 0.428738263813225]","[0.6981548, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.8648215, 0.8656238, 0.866426, 0.86442035, 0.86502206, 0.8656238, 0.8658243, 0.866426, 0.8640193, 0.86602485, 0.86602485]","[0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224]",0.8737373948097229
13,16,300,0.005,"[0.8942246771317813, 0.476953027982861, 0.4384642578706271, 0.42815091485150886, 0.4220499201586961, 0.4184367089351879, 0.41517006640830195, 0.4124223620022247, 0.4101613609010419, 0.4083929808920184, 0.40691212701883556, 0.40605987882786276, 0.4058229083690689, 0.40344295942109126, 0.4021663536305318, 0.40194799904358514, 0.4019335106320043, 0.4008529738183486, 0.40061084594393753, 0.399671496036681]","[0.5423853026854025, 0.46347890431816513, 0.45951148948153936, 0.45727230729283513, 0.45180771157548233, 0.44724142068141215, 0.44500125823794184, 0.44093583483953736, 0.43970268723127004, 0.43692588806152344, 0.43473038560635335, 0.43537046619363734, 0.4318283490232519, 0.4305491052769326, 0.4310580371199427, 0.4327738583087921, 0.43191071861499064, 0.431442052931399, 0.42725462446341644, 0.42966385789819667]","[0.66145205, 0.86602485, 0.86602485, 0.8662254, 0.8658243, 0.8662254, 0.86602485, 0.8654232, 0.86662656, 0.8658243, 0.86602485, 0.8658243, 0.8662254, 0.86682713, 0.866426, 0.866426, 0.8670277, 0.8674288, 0.86662656, 0.86662656]","[0.85225224, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85225224, 0.85225224, 0.85225224, 0.85405403, 0.85225224]",0.8759018778800964
14,16,300,0.1,"[0.5414151813292475, 0.42123711159369864, 0.4128128132736927, 0.41322625310986194, 0.4135273652314853, 0.4099080942024249, 0.40449853271927355, 0.4061740669461077, 0.4116998522505433, 0.4079606401432579, 0.4121872210330481, 0.41258848900542505, 0.4095167677611937, 0.4084186543913381, 0.4063048647844404, 0.4046728302568879, 0.40114531268855436, 0.403185981885047, 0.40642310630543566, 0.40513386762959863]","[0.4499318736630517, 0.43909080769564657, 0.4324401826471896, 0.43920158131702525, 0.43263562144459905, 0.42846729304339437, 0.42970102381061864, 0.4369402817777685, 0.4355236316049421, 0.43653014543894175, 0.43308436145653595, 0.43573104127033335, 0.4305230894604245, 0.4427450581176861, 0.4547119970257218, 0.42833309721302343, 0.43243189357422496, 0.433048296619106, 0.43902388215065, 0.43569208963497263]","[0.81909347, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.8662254, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485]","[0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224]",0.8766233921051025
15,16,500,0.001,"[1.163097790862679, 1.0027085143880006, 0.8797553629938303, 0.7879375738405197, 0.7187598539173388, 0.665489430581524, 0.6209987120555674, 0.5818691594362546, 0.5490155093793261, 0.5223476355017499, 0.5005107111735752, 0.48502317598150096, 0.47413848166574785, 0.46673137237640255, 0.4607716373444751, 0.4556379365576734, 0.451545073332865, 0.4478542980089084, 0.4447830162084681, 0.4420020030628377]","[1.0714383930773348, 0.9333624399460114, 0.8299751485790219, 0.7537369099823205, 0.6954462222150855, 0.6487825201438354, 0.6084360539376199, 0.573520265720986, 0.5440941581854949, 0.5215467375677985, 0.5060565675701107, 0.4962636796203819, 0.48990686734517414, 0.4849988877236306, 0.4806106477170377, 0.47677969825160393, 0.473285736801388, 0.470210358366236, 0.46730437686851434, 0.46477009262050595]","[0.48736462, 0.53429604, 0.578219, 0.65904534, 0.7416767, 0.7833935, 0.8333333, 0.8624148, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485]","[0.5009009, 0.5585586, 0.6108108, 0.7135135, 0.75135136, 0.7945946, 0.83423424, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224]",0.8766233921051025
16,16,500,0.002,"[0.8271422053837078, 0.6963547804104101, 0.6101738419630324, 0.5436001731074578, 0.4975441651701975, 0.4703406355632533, 0.45381029415838314, 0.44334953767537016, 0.436223211486417, 0.4308235868363317, 0.4267956515750969, 0.423341397726531, 0.4206235583197674, 0.41803534806515863, 0.4160695198640927, 0.41431233207958557, 0.41277879817247676, 0.4115368538934736, 0.41031865601648637, 0.40922882065111216]","[0.7655196061005464, 0.6734447012076507, 0.6038676763440037, 0.5442318578024168, 0.5074087569305489, 0.4855443121076704, 0.4717238883714418, 0.46342302066785795, 0.4571556169707496, 0.4532153907122913, 0.4503104289372762, 0.4477396505373018, 0.44670202871700665, 0.4444736704096064, 0.4429765767879314, 0.4418340873073887, 0.44010653098424274, 0.4401875562496013, 0.4390148464086893, 0.43759341497679016]","[0.8477738, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.8658243, 0.8656238, 0.8656238, 0.8648215, 0.8648215, 0.8648215, 0.86522263, 0.8656238, 0.86602485, 0.8662254, 0.86662656, 0.8672282, 0.8672282, 0.86682713]","[0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224]",0.8766233921051025
17,16,500,0.003,"[1.0177065451796448, 0.6643727457862851, 0.5177451444590279, 0.46975335243280947, 0.4466536945001791, 0.4349697270978659, 0.42866905808831335, 0.42398829658348014, 0.4206658174988739, 0.41823305092181157, 0.4162652983490454, 0.41434669402580016, 0.412523078299219, 0.4110741461920442, 0.40968058322549966, 0.40874067106688783, 0.40752712022430965, 0.40669009597531963, 0.40587805866047505, 0.40537158186733124]","[0.8019067446390787, 0.5886293617454735, 0.515017957837732, 0.47831269534858495, 0.45837298545751487, 0.4531021477939846, 0.4529262018633318, 0.4533221528336808, 0.45052985081801544, 0.4493687491159181, 0.4503695540599995, 0.44712762037913006, 0.44567357580941, 0.4449162402668515, 0.4437671078217996, 0.4428649732658455, 0.4399547286935755, 0.44156063408464996, 0.437756571146819, 0.44052655256546297]","[0.42198154, 0.8658243, 0.86602485, 0.86602485, 0.86602485, 0.8654232, 0.8656238, 0.86602485, 0.86502206, 0.86522263, 0.86522263, 0.8646209, 0.86502206, 0.8648215, 0.86502206, 0.8654232, 0.86522263, 0.8648215, 0.86522263, 0.8656238]","[0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403, 0.85405403]",0.8744588494300842
18,16,500,0.005,"[0.9025143191511259, 0.6221961185389908, 0.5017236816897432, 0.45525963963679983, 0.43850158022868313, 0.4312578736779396, 0.4246820170765558, 0.420015740540436, 0.4160816370125903, 0.4131019014791939, 0.41048600465190777, 0.40822090613186907, 0.40665171408672385, 0.40544851916265734, 0.40482316860414347, 0.4032965227393706, 0.4036102813981979, 0.4009263868366338, 0.40046451560857066, 0.39941721929874563]","[0.743590112742003, 0.5771298166867849, 0.4882501175811699, 0.4617744319073789, 0.4557753806715613, 0.45109998750257063, 0.4468608074360066, 0.4463340317880785, 0.44331993337150094, 0.44169481649055137, 0.4403817385166615, 0.4387228053969306, 0.4381876185133651, 0.4355294916543875, 0.4350225144141429, 0.43431589839694734, 0.4321488802497451, 0.4368098319113792, 0.43092946265194865, 0.43270315189619324]","[0.7139992, 0.86602485, 0.86602485, 0.8658243, 0.8648215, 0.8658243, 0.8648215, 0.86502206, 0.8648215, 0.86421984, 0.8646209, 0.8638187, 0.86421984, 0.8640193, 0.8648215, 0.86442035, 0.8648215, 0.8648215, 0.86502206, 0.86602485]","[0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85405403, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224]",0.8715728521347046
19,16,500,0.1,"[0.5942482830911002, 0.43449977259056377, 0.42146384442278145, 0.4208581351966108, 0.4176707161247515, 0.41490188061688926, 0.40831204987031317, 0.4085409770971123, 0.4092377650417385, 0.4099532463825041, 0.4068601020024189, 0.4026716732495863, 0.40384848371022586, 0.4035658487893949, 0.4037707476218063, 0.4008089812032391, 0.4008244200853569, 0.4003043056634168, 0.4012488829673556, 0.4010252814263261]","[0.4604030654237077, 0.4503434048042641, 0.451468601420119, 0.45162914841024726, 0.4453696600488714, 0.440475119395299, 0.43651078466896537, 0.4290862357294237, 0.43925935540113364, 0.440819745665198, 0.4378153372992266, 0.4331861954551559, 0.433098869817751, 0.4291818058705545, 0.4325676906753231, 0.4311375827402682, 0.427641509620993, 0.4333656972593015, 0.4292792900725528, 0.4311334367270942]","[0.8196952, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485]","[0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224]",0.8766233921051025
20,16,1000,0.001,"[0.7587689046777495, 0.710716210595585, 0.6688470069873396, 0.6324209885524547, 0.6003505841489303, 0.5727785551256317, 0.5483599975077541, 0.5275465567404612, 0.5096671201835614, 0.49495762476613137, 0.48262265550530775, 0.47234033782750884, 0.4644184884085887, 0.4581360795676732, 0.4529755471989279, 0.44874435542483815, 0.4451999281526712, 0.4422338940726195, 0.4396115160949537, 0.43734888409066763]","[0.7477989196777344, 0.7060655355453491, 0.669312596321106, 0.6369003057479858, 0.6085403561592102, 0.5834027528762817, 0.5610874891281128, 0.5416851043701172, 0.5247494578361511, 0.5100502371788025, 0.49768462777137756, 0.4876863360404968, 0.47984278202056885, 0.4738342761993408, 0.46908295154571533, 0.4656796455383301, 0.4630085825920105, 0.46027013659477234, 0.45790231227874756, 0.4559203088283539]","[0.85940635, 0.8658243, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86522263, 0.86522263, 0.8654232, 0.8654232, 0.86522263, 0.8656238, 0.8654232, 0.8654232]","[0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224]",0.8722943663597107
21,16,1000,0.002,"[0.6876392220570962, 0.615381994593636, 0.5621259544826253, 0.5237407817856834, 0.49684467731208815, 0.4775635090234812, 0.46432611643909405, 0.45463088250427997, 0.4478378025131248, 0.4426328113195746, 0.43863101778764874, 0.4352054318963788, 0.43228255321689746, 0.4297625339275089, 0.427450679616186, 0.4253086669350359, 0.4233358600653179, 0.4215033841070955, 0.4198049234904011, 0.4182209344666692]","[0.6677919030189514, 0.6136799454689026, 0.5731680393218994, 0.5427954196929932, 0.5198573470115662, 0.5021871328353882, 0.4893478751182556, 0.47914960980415344, 0.4719844162464142, 0.46671444177627563, 0.46372565627098083, 0.4609343111515045, 0.45802226662635803, 0.4559437036514282, 0.4540107548236847, 0.4527243971824646, 0.4511902928352356, 0.4499794542789459, 0.4482007324695587, 0.4469224214553833]","[0.8656238, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.8662254]","[0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224]",0.8737373948097229
22,16,1000,0.003,"[1.031587311268044, 0.8426017267035519, 0.7134362286800273, 0.6302490947096404, 0.5809041394366827, 0.5433679893224344, 0.5120917707621884, 0.4875214666761742, 0.4703886917543086, 0.4588693228774027, 0.45008635097749256, 0.4430331542484262, 0.43748305902345275, 0.4334053040459316, 0.43019951640292436, 0.4273941439531244, 0.42510510036087495, 0.42312416358975297, 0.42177825346081027, 0.4200165484308288]","[0.9114603400230408, 0.7668114304542542, 0.6689051389694214, 0.6170440316200256, 0.5788819789886475, 0.5456705689430237, 0.5158833265304565, 0.49251890182495117, 0.4773767292499542, 0.4673541784286499, 0.460877001285553, 0.4569191038608551, 0.4538726508617401, 0.4514061212539673, 0.44983190298080444, 0.44803619384765625, 0.44555220007896423, 0.4440404772758484, 0.4420927166938782, 0.4422171711921692]","[0.5555556, 0.830726, 0.8658243, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.8662254, 0.8662254, 0.8656238, 0.8656238, 0.86522263, 0.86522263, 0.8656238, 0.86522263, 0.8658243, 0.8658243, 0.86602485]","[0.74054056, 0.85045046, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224]",0.8730158805847168
23,16,1000,0.005,"[1.2693590902679663, 0.9239153932291391, 0.7397862703887229, 0.6331427572627552, 0.5661828868177776, 0.5145717640502645, 0.47803188736688357, 0.45753541872102577, 0.4457763943909355, 0.437249144802981, 0.4298954936954041, 0.4251119431916653, 0.421124410698608, 0.41764423259520117, 0.41555105465939857, 0.41382109148168583, 0.4120540049747439, 0.41095339942303616, 0.4096353766409403, 0.40869692256065243]","[1.0301635265350342, 0.810028076171875, 0.6966773271560669, 0.622784435749054, 0.5650647878646851, 0.5155469179153442, 0.4825183153152466, 0.4668876528739929, 0.458321750164032, 0.4524749219417572, 0.4488336741924286, 0.44727399945259094, 0.4445737600326538, 0.4412516951560974, 0.4400007426738739, 0.44050687551498413, 0.4393264949321747, 0.43919888138771057, 0.43781301379203796, 0.4358488619327545]","[0.21440032, 0.6973526, 0.8656238, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.8658243, 0.86502206, 0.8648215, 0.8648215, 0.8648215, 0.8646209, 0.8646209, 0.8648215]","[0.42522523, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85405403, 0.85405403]",0.8722943663597107
24,16,1000,0.1,"[0.6790169891921861, 0.4362570433625245, 0.4208439214134905, 0.4164613421141169, 0.41324354602398283, 0.40968990615224243, 0.40616809447941127, 0.4074133928047812, 0.4064527929211734, 0.4030239832147842, 0.4012879836860547, 0.3990454434798608, 0.40080293525283806, 0.39662279465377354, 0.40072815401746337, 0.39991571557268385, 0.3988545228451837, 0.3989413077220159, 0.3961069450123072, 0.39262029223780626]","[0.46240565180778503, 0.45517614483833313, 0.46264785528182983, 0.4487212002277374, 0.43993625044822693, 0.4431232511997223, 0.44538217782974243, 0.4452619254589081, 0.44120776653289795, 0.4347093999385834, 0.436222642660141, 0.43922123312950134, 0.4357517957687378, 0.43737542629241943, 0.4336361885070801, 0.44108253717422485, 0.43264591693878174, 0.43485862016677856, 0.43558257818222046, 0.43372970819473267]","[0.7244284, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.8662254, 0.8662254, 0.86502206, 0.8658243, 0.86602485, 0.86602485, 0.8662254, 0.86602485, 0.866426, 0.8662254, 0.8662254, 0.866426, 0.866426, 0.866426]","[0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85045046, 0.85045046, 0.85045046, 0.85045046, 0.85225224, 0.85045046, 0.85225224, 0.85225224, 0.85045046, 0.85225224]",0.8766233921051025
25,32,100,0.001,"[0.7436540779749935, 0.4662623741614307, 0.44166440247437394, 0.4299034800483575, 0.4220532896381949, 0.416674635171699, 0.4132407063994119, 0.40940577165936065, 0.40668470638132076, 0.4056144314050388, 0.404117361733199, 0.40254762351536816, 0.4013587919478908, 0.39948868869874454, 0.39859841869769685, 0.39760665435940207, 0.3968758184150477, 0.39648137461264066, 0.39632489915071983, 0.39494188844177364]","[0.5088771232613573, 0.46092528051084225, 0.4505926918339085, 0.44363212370657706, 0.43820466436781325, 0.43700658684378274, 0.4354813866787129, 0.435767375134133, 0.4361391709194527, 0.4352423409083942, 0.43206231416882696, 0.4332483153085451, 0.43266092925458344, 0.43825205408775053, 0.4314090295417889, 0.4326984769589192, 0.4321098319582037, 0.4398776883477563, 0.43219164389747755, 0.4391094848916337]","[0.7677497, 0.86602485, 0.86602485, 0.86602485, 0.86602485, 0.86662656, 0.86682713, 0.86682713, 0.8670277, 0.8674288, 0.8656238, 0.8672282, 0.86682713, 0.86662656, 0.8674288, 0.8672282, 0.8680305, 0.86662656, 0.8680305, 0.8684316]","[0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224]",0.8751803636550903
26,32,100,0.002,"[0.5405175305852151, 0.4274977026959284, 0.4154164061530068, 0.40994881471858846, 0.40599408817492094, 0.4048370408380648, 0.40169449110515043, 0.4005869052829008, 0.4002721598002024, 0.399003888247628, 0.3957117548129475, 0.39472523650824665, 0.3946777095026727, 0.3934101527037508, 0.3927583003852246, 0.3926659036581649, 0.3933973756842569, 0.39259352627357136, 0.3906653791343262, 0.38910459799074143]","[0.457594667469059, 0.44246647970096487, 0.4387638703122869, 0.43467985778241547, 0.43451920339653083, 0.43675291806727917, 0.4356628216064728, 0.4280057450135549, 0.4315578601918779, 0.43538291013992586, 0.43056574302750666, 0.42910476096041567, 0.43145002652932934, 0.4329326104473423, 0.43119621035215017, 0.4310922426683409, 0.4309594376130147, 0.438774732050595, 0.43168624161599994, 0.4337901381758956]","[0.85880464, 0.8654232, 0.86522263, 0.8662254, 0.86662656, 0.8656238, 0.8662254, 0.8658243, 0.86602485, 0.86682713, 0.86662656, 0.8670277, 0.866426, 0.8684316, 0.86762935, 0.86602485, 0.8674288, 0.8662254, 0.8684316, 0.8678299]","[0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85045046, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85045046, 0.85225224, 0.85225224, 0.85225224, 0.84864867, 0.85225224, 0.85405403, 0.84864867]",0.8722943663597107
27,32,100,0.003,"[0.5602350391827097, 0.42252594731057735, 0.4129181844471833, 0.41113174604786196, 0.4057353125415172, 0.40474584534901764, 0.4021259076232849, 0.39923766927216076, 0.39783908511040156, 0.39677121317200137, 0.39627166555628834, 0.39589267761124886, 0.3938451030504928, 0.39488873379420814, 0.39190024266604484, 0.3925268978561879, 0.3908228305894306, 0.3905035989187924, 0.3903771402770814, 0.3894154523516868]","[0.4456161244495495, 0.4409325345679446, 0.44108644100996824, 0.44319932390977673, 0.44015396688435526, 0.4383966130716307, 0.43453145134556403, 0.43538237691999554, 0.4361801692494401, 0.4404735173191036, 0.43224021765562864, 0.4302921722064147, 0.43480332316579046, 0.436102597294627, 0.4319452415178488, 0.43703583124521617, 0.4419027097053356, 0.4325736908762305, 0.433516557957675, 0.43678463364506626]","[0.83112717, 0.8662254, 0.866426, 0.86522263, 0.8670277, 0.86522263, 0.8662254, 0.8684316, 0.86762935, 0.8678299, 0.86662656, 0.8672282, 0.86682713, 0.8674288, 0.8684316, 0.8670277, 0.8672282, 0.8670277, 0.8670277, 0.8672282]","[0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85405403, 0.85225224, 0.85225224, 0.85405403, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.8558559, 0.8558559, 0.85405403, 0.85225224, 0.85225224, 0.85225224, 0.85405403, 0.8558559]",0.8715728521347046
28,32,100,0.005,"[0.5166948159153185, 0.4168722972877524, 0.4064252744034692, 0.4030336724363366, 0.401702372510415, 0.398929805029744, 0.39923461102549923, 0.3997315853846107, 0.39781280242674716, 0.3958927638981173, 0.3955901972605816, 0.39420871813757274, 0.39368840740045485, 0.39166801503227744, 0.3942398707932657, 0.390220365787767, 0.38990941899539094, 0.38951252565248107, 0.39044896492602305, 0.3887488417270621]","[0.44944954455435815, 0.43609358464275394, 0.43064611559515603, 0.43029820596849594, 0.436768850227734, 0.4295014124195855, 0.43780654051282386, 0.44028471128360647, 0.439279929206178, 0.4347647439252149, 0.43981006634127984, 0.44194789297945863, 0.4409286613399918, 0.4346596311341535, 0.433120925684233, 0.437206293817039, 0.44026283100918606, 0.44089798266823227, 0.4461267681809159, 0.4420117354607797]","[0.8391496, 0.8658243, 0.8658243, 0.86682713, 0.86602485, 0.8658243, 0.8662254, 0.8672282, 0.8670277, 0.86682713, 0.8658243, 0.8678299, 0.8672282, 0.8684316, 0.8678299, 0.8686322, 0.8684316, 0.8686322, 0.8688327, 0.8684316]","[0.85225224, 0.85405403, 0.85405403, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85225224, 0.85045046, 0.85225224, 0.85225224, 0.85225224, 0.84864867, 0.85405403, 0.85405403, 0.84864867, 0.85225224, 0.84864867, 0.85225224]",0.8737373948097229
