,lookback,n_units,batch_size,ln_rate,train_loss,val_loss,train_acc,val_acc,test_acc
11,5,32,100,0.1,"[-0.05170956150776723, -0.05175322430521197, -0.051753748031232026, -0.05175378447303325, -0.051753782044528046, -0.051753788600119956, -0.05175380113926243, -0.051753789861005914, -0.05175380019700498, -0.05175379084535371, -0.051753791278945534, -0.05175379479671784, -0.05175379891710237, -0.05175379303923681, -0.05175379966523812]","[-0.12671932945953657, -0.12672085214744405, -0.12672094971049244, -0.1267209849171843, -0.1267209868983808, -0.12672099229573827, -0.12672099291631905, -0.12672099331207892, -0.12672099360136815, -0.1267209938014701, -0.12672099394061367, -0.1267209940357794, -0.12672099410981288, -0.12672099415324062, -0.1267209941872943]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
12,5,32,500,0.001,"[-0.051433416424663786, -0.05148716815485842, -0.051530951822085704, -0.05156630151437886, -0.05159477956750781, -0.05161818569333468, -0.05163777868105393, -0.05165395250782534, -0.05166764091900354, -0.051679256230126355, -0.051689014728082475, -0.051697249382267926, -0.05170426371639658, -0.05171026342273234, -0.05171537164511865]","[-0.12643089890480042, -0.12647847831249237, -0.12651701271533966, -0.1265481561422348, -0.1265738159418106, -0.1265951544046402, -0.1266128420829773, -0.1266278624534607, -0.12664054334163666, -0.1266511231660843, -0.12666010856628418, -0.126667782664299, -0.12667423486709595, -0.1266797035932541, -0.12668435275554657]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
13,5,32,500,0.005,"[-0.05146549502173316, -0.05161868546977662, -0.05168723606256738, -0.05172104877941299, -0.05173695325193028, -0.0517438580174869, -0.05174703856952427, -0.05174893966552194, -0.051750157267339905, -0.05175094430907792, -0.051751377006713215, -0.051751708739299136, -0.051751966268228075, -0.05175217270311602, -0.05175236213822506]","[-0.126530721783638, -0.12662909924983978, -0.12667474150657654, -0.12669765949249268, -0.1267080157995224, -0.12671254575252533, -0.1267150491476059, -0.12671659886837006, -0.12671761214733124, -0.1267181932926178, -0.12671859562397003, -0.12671887874603271, -0.126719132065773, -0.12671934068202972, -0.12671951949596405]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
14,5,32,500,0.1,"[-0.05157913318365108, -0.05172511034307986, -0.05174446676851572, -0.051749812842018954, -0.05175223235348391, -0.05175305666112212, -0.05175338432206519, -0.051753541714722996, -0.05175362707976733, -0.05175367966484119, -0.05175371947517567, -0.05175373941687361, -0.05175374909188346, -0.05175375285489532, -0.05175376373127985]","[-0.1266651153564453, -0.12670893967151642, -0.12671558558940887, -0.12671884894371033, -0.12672007083892822, -0.12672048807144165, -0.12672066688537598, -0.12672077119350433, -0.1267208456993103, -0.12672089040279388, -0.12672092020511627, -0.12672093510627747, -0.12672095000743866, -0.12672095000743866, -0.12672095000743866]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
15,5,32,800,0.001,"[-0.05139331775195908, -0.05143606454252868, -0.05147365307142194, -0.05150587989652347, -0.05153342771471626, -0.05155709731014382, -0.05157768799505851, -0.05159576277895258, -0.05161164305480063, -0.051625765725197545, -0.05163824757610812, -0.051649271783451245, -0.051659019392448983, -0.051667617851695095, -0.051675348678371154]","[-0.126383975148201, -0.1264246106147766, -0.12645918130874634, -0.12648865580558777, -0.12651383876800537, -0.12653568387031555, -0.1265546977519989, -0.12657137215137482, -0.12658607959747314, -0.12659907341003418, -0.12661072611808777, -0.12662091851234436, -0.12662991881370544, -0.1266380101442337, -0.1266452670097351]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
16,5,32,800,0.005,"[-0.05145005654542495, -0.05158666329502364, -0.05165602473914166, -0.051693153732501135, -0.05171538346674809, -0.05172914072720322, -0.05173689255834713, -0.05174122695434163, -0.05174397902826694, -0.05174598861377127, -0.051747438438687086, -0.051748449943591644, -0.0517491713079363, -0.05174974759285638, -0.0517502005899856]","[-0.12651285529136658, -0.12660083174705505, -0.12664736807346344, -0.12667472660541534, -0.12669213116168976, -0.12670192122459412, -0.12670712172985077, -0.1267102062702179, -0.12671241164207458, -0.1267140507698059, -0.12671519815921783, -0.1267159879207611, -0.12671661376953125, -0.12671715021133423, -0.12671758234500885]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
17,5,32,800,0.1,"[-0.05156175098597692, -0.051709960230511, -0.05173559798240369, -0.05174427652110275, -0.05174923616159398, -0.05175139685282864, -0.05175253107855751, -0.05175298211873766, -0.051753229920970166, -0.051753456441124876, -0.05175358404517722, -0.05175364770107486, -0.05175371848072212, -0.05175373088036918, -0.051753726330491814]","[-0.12665677070617676, -0.12669849395751953, -0.12670928239822388, -0.1267157793045044, -0.12671801447868347, -0.12671948969364166, -0.12672007083892822, -0.12672030925750732, -0.1267205774784088, -0.12672072649002075, -0.12672080099582672, -0.1267208606004715, -0.12672089040279388, -0.12672092020511627, -0.12672093510627747]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
18,5,64,100,0.001,"[-0.051465515371579715, -0.05165006217580375, -0.051707572391108694, -0.05172944150692107, -0.051739068577254424, -0.0517438971694504, -0.05174666737614948, -0.05174838944240891, -0.05174955059427038, -0.05175039653163131, -0.0517510383162441, -0.051751525792719674, -0.05175191806616745, -0.05175223582979271, -0.051752497614787084]","[-0.12655832539100878, -0.1266530130299696, -0.1266873703986748, -0.12670167297409166, -0.1267084314773461, -0.12671211322637993, -0.1267143468932031, -0.12671586030793594, -0.1267169285329547, -0.12671770534827936, -0.12671829066551082, -0.1267187909544534, -0.12671916126185578, -0.12671947802926187, -0.12671972101610632]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
19,5,64,100,0.005,"[-0.05163902513505781, -0.05174749226342159, -0.05175188168977554, -0.051752858428205505, -0.0517532534370128, -0.05175347915884421, -0.051753597714010266, -0.051753663584705914, -0.051753706454173, -0.05175373641860837, -0.0517537644377198, -0.0517537904825326, -0.05175378969287873, -0.051753800368553475, -0.051753785989482486]","[-0.1267076511617296, -0.1267179709802077, -0.12671962498235656, -0.12672024136195584, -0.12672053683765497, -0.1267207114008917, -0.1267208163810325, -0.12672087036297636, -0.12672092418795688, -0.12672093778455526, -0.1267209741598942, -0.12672098257409573, -0.1267209854300337, -0.12672099103396878, -0.12672099210252546]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
20,5,64,100,0.1,"[-0.05167669507840717, -0.05175296135350946, -0.0517537023740797, -0.05175377711125409, -0.05175379051238726, -0.05175380677741795, -0.05175379702474237, -0.05175379077655726, -0.05175378533178896, -0.05175379911382317, -0.05175379445365139, -0.051753808925238176, -0.05175380210735917, -0.051753803987779116, -0.0517537979935991]","[-0.1267187388080736, -0.12672082463525078, -0.1267209414466426, -0.12672097930594467, -0.12672098642052246, -0.126720987960881, -0.12672099287041053, -0.1267209933805577, -0.12672099367060985, -0.12672099386177227, -0.126720993975899, -0.12672099405856324, -0.1267209941095349, -0.12672099414706842, -0.1267209941780935]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
21,5,64,500,0.001,"[-0.051381956175942434, -0.05146708212228193, -0.05153009368588387, -0.05157620365834009, -0.05161080862247651, -0.05163714670767335, -0.05165774240284951, -0.05167392203964387, -0.051686703699265715, -0.05169707700551328, -0.05170545894487037, -0.05171227699757793, -0.05171795379234693, -0.05172266935270672, -0.0517266226138539]","[-0.1263861209154129, -0.12646183371543884, -0.1265164315700531, -0.12655673921108246, -0.12658734619617462, -0.12661117315292358, -0.12662982940673828, -0.12664468586444855, -0.12665660679340363, -0.1266661435365677, -0.12667396664619446, -0.1266804337501526, -0.12668578326702118, -0.12669025361537933, -0.126693993806839]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
22,5,64,500,0.005,"[-0.051442530066753395, -0.051641473474038746, -0.05170874824806312, -0.051733248381572255, -0.05174229652073604, -0.05174606663568432, -0.0517483557585596, -0.051749920766845224, -0.051750886610367065, -0.051751585641259173, -0.051752071829800315, -0.051752415408236586, -0.05175265479157329, -0.051752857582705925, -0.05175300979036318]","[-0.12655764818191528, -0.12665694952011108, -0.12669342756271362, -0.12670627236366272, -0.1267113834619522, -0.12671421468257904, -0.1267162561416626, -0.12671755254268646, -0.12671838700771332, -0.12671895325183868, -0.12671935558319092, -0.126719668507576, -0.1267198920249939, -0.12672007083892822, -0.12672021985054016]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
23,5,64,500,0.1,"[-0.05152267205544489, -0.05171255815811924, -0.05173927752215938, -0.05174842568519621, -0.05175151136178259, -0.0517526781685824, -0.051753247367637076, -0.05175349535149056, -0.051753624602016456, -0.0517536941555681, -0.05175372910853482, -0.05175373801793004, -0.051753757244313775, -0.05175375641215319, -0.0517537800921513]","[-0.12665757536888123, -0.126700296998024, -0.1267136037349701, -0.12671777606010437, -0.12671953439712524, -0.12672020494937897, -0.1267205774784088, -0.12672074139118195, -0.1267208307981491, -0.12672089040279388, -0.12672092020511627, -0.12672093510627747, -0.12672095000743866, -0.12672095000743866, -0.12672096490859985]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
24,5,64,800,0.001,"[-0.051296414499379404, -0.05137328155642823, -0.051437294759352395, -0.05148849941975282, -0.05152975733401371, -0.051562845505758015, -0.0515901282442269, -0.05161269975242603, -0.05163173687973795, -0.05164774331478811, -0.05166121892089235, -0.05167263898062318, -0.05168243089531345, -0.051690831949609155, -0.05169800262413899]","[-0.12630757689476013, -0.12637799978256226, -0.12643401324748993, -0.126478910446167, -0.1265152543783188, -0.12654507160186768, -0.12656959891319275, -0.12659026682376862, -0.12660767138004303, -0.126622274518013, -0.12663477659225464, -0.12664538621902466, -0.1266545057296753, -0.1266622394323349, -0.12666888535022736]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
25,5,64,800,0.005,"[-0.05143837670527854, -0.051616541883557, -0.05168846254152694, -0.051718042649605334, -0.05173032993039824, -0.051736973598713744, -0.05174159425722013, -0.051744892542503286, -0.05174715213886833, -0.05174854925418419, -0.05174948771184996, -0.051750223268647616, -0.05175081326135575, -0.05175128067955352, -0.05175163963339233]","[-0.12653876841068268, -0.1266356110572815, -0.12667663395404816, -0.12669315934181213, -0.12670142948627472, -0.1267068088054657, -0.1267106533050537, -0.12671327590942383, -0.12671498954296112, -0.12671610713005066, -0.1267169564962387, -0.12671764194965363, -0.1267181932926178, -0.12671861052513123, -0.1267189234495163]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
26,5,64,800,0.1,"[-0.051432513219514996, -0.051668419854198726, -0.05172056554101954, -0.051736399910866246, -0.05174503807606014, -0.051749446963415296, -0.05175135850977779, -0.05175223546951378, -0.0517527865792901, -0.051753228690973395, -0.05175340071379974, -0.051753532853584486, -0.051753615886750266, -0.051753652501815885, -0.05175370583325012]","[-0.12659072875976562, -0.12668143212795258, -0.1266995370388031, -0.1267104595899582, -0.12671557068824768, -0.12671798467636108, -0.12671911716461182, -0.12671972811222076, -0.12672023475170135, -0.12672050297260284, -0.12672068178653717, -0.12672078609466553, -0.1267208456993103, -0.1267208755016327, -0.12672090530395508]","[0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265, 0.7904265]","[0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366, 0.8209366]",0.8170731663703918
27,10,16,100,0.001,"[-0.06098718494863554, -0.06109401616798971, -0.06114805434503594, -0.06118016975032153, -0.06119979583157031, -0.06121202079180141, -0.0612197250997599, -0.06122481943286274, -0.06122827703691407, -0.06123068892095129, -0.061232393006923354, -0.06123363232601442, -0.06123455152709512, -0.06123523854511755, -0.061235781880348304]","[-0.12688064838641255, -0.1269532858666794, -0.12699550423174275, -0.1270217515157731, -0.12703778417729542, -0.12704784155550583, -0.12705414713416968, -0.12705849860254573, -0.12706150238026573, -0.12706358969540885, -0.12706509561828486, -0.12706620093867266, -0.12706702272536347, -0.12706766372227538, -0.12706815883599593]","[0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8182831406593323
28,10,16,100,0.005,"[-0.06109547056543845, -0.06122467376893175, -0.06123460151039384, -0.06123661276199118, -0.061237515310337755, -0.06123798097380799, -0.06123823747784571, -0.061238406406455226, -0.0612385013868915, -0.061238567393305667, -0.061238617434517695, -0.0612386478084502, -0.06123866848201409, -0.061238709066868555, -0.06123871767335503]","[-0.12703975936325873, -0.1270649131819688, -0.1270681550489605, -0.12706941646106995, -0.12707005136579438, -0.1270704048773202, -0.12707060427296887, -0.12707074406397276, -0.12707084071570338, -0.12707088385497667, -0.1270709250184054, -0.12707097227402156, -0.12707098873939304, -0.12707099697207877, -0.12707101129695197]","[0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8182831406593323
29,10,16,100,0.1,"[-0.0612066513440368, -0.06123838986168823, -0.0612386759645544, -0.06123872195776443, -0.06123872864443105, -0.06123873196444892, -0.06123873191295636, -0.06123873627397894, -0.06123874195189082, -0.06123874226575962, -0.06123874584904952, -0.06123875778241301, -0.061238732669226456, -0.0612387332051131, -0.06123874298626563]","[-0.1270701233194678, -0.12707093325109112, -0.12707100108842165, -0.12707103599500919, -0.12707104011135206, -0.12707104011135206, -0.12707104011135206, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782, -0.12707104834403782]","[0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8182831406593323
30,10,16,500,0.001,"[-0.0609296584550503, -0.06096935894815237, -0.061003941590518626, -0.061033550129141856, -0.06105899073744333, -0.0610810035311069, -0.061100142434262275, -0.06111645014146872, -0.061130653385834025, -0.06114278161489103, -0.06115338899847549, -0.06116253860351507, -0.06117045980078467, -0.06117739142727009, -0.06118342582531239]","[-0.12676124274730682, -0.1268022209405899, -0.12683750689029694, -0.12686748802661896, -0.12689317762851715, -0.12691514194011688, -0.1269339770078659, -0.12695039808750153, -0.1269645243883133, -0.12697675824165344, -0.1269872933626175, -0.12699636816978455, -0.1270042210817337, -0.12701097130775452, -0.1270168125629425]","[0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8182831406593323
31,10,16,500,0.005,"[-0.06099745681575183, -0.06111344288057861, -0.06116832044267435, -0.061196572838291045, -0.06121133693626949, -0.06122028196291823, -0.06122590347369146, -0.0612293360053852, -0.061231488227478, -0.06123296672710076, -0.06123399213757566, -0.061234760996336325, -0.0612353447956332, -0.06123580957548184, -0.06123619578126389]","[-0.12690283358097076, -0.12698276340961456, -0.1270224004983902, -0.1270407885313034, -0.12705110013484955, -0.12705740332603455, -0.12706102430820465, -0.12706321477890015, -0.12706471979618073, -0.12706586718559265, -0.1270666867494583, -0.12706732749938965, -0.12706784904003143, -0.12706825137138367, -0.12706859409809113]","[0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8182831406593323
32,10,16,500,0.1,"[-0.061107721111233616, -0.06121573832956144, -0.06123170797791136, -0.06123641635736196, -0.06123748346132328, -0.06123809504985077, -0.06123839763955953, -0.06123853309573805, -0.06123858841333521, -0.06123862777208586, -0.061238667382622645, -0.06123867357135412, -0.06123868387461441, -0.06123867742398447, -0.06123868648403434]","[-0.12703301012516022, -0.12706024944782257, -0.12706798315048218, -0.12706953287124634, -0.12707023322582245, -0.1270706206560135, -0.12707079946994781, -0.12707087397575378, -0.12707091867923737, -0.12707094848155975, -0.12707096338272095, -0.12707097828388214, -0.12707099318504333, -0.12707099318504333, -0.12707099318504333]","[0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8182831406593323
33,10,16,800,0.001,"[-0.060918928006701116, -0.060947956485865484, -0.06097402697151524, -0.0609978968463552, -0.0610192631429974, -0.06103861780576809, -0.06105590287807717, -0.061071327845988004, -0.06108532230242423, -0.06109781821935041, -0.06110924866891677, -0.06111956759715043, -0.061129026607068086, -0.06113773930571779, -0.06114577001873432]","[-0.1267402172088623, -0.12677240371704102, -0.12680117785930634, -0.12682700157165527, -0.12685036659240723, -0.12687085568904877, -0.1268887221813202, -0.12690459191799164, -0.12691883742809296, -0.1269315630197525, -0.12694311141967773, -0.12695349752902985, -0.12696300446987152, -0.12697170674800873, -0.1269797831773758]","[0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8182831406593323
34,10,16,800,0.005,"[-0.060920871714110016, -0.06103793789164811, -0.061106338056102834, -0.06114897873544473, -0.06117670295726662, -0.061195323951528074, -0.061208093951668, -0.06121691411224956, -0.061222807786065495, -0.06122657185142857, -0.06122914180960706, -0.061230877467591, -0.06123207809372065, -0.06123294423802108, -0.06123362891318795]","[-0.12683828175067902, -0.1269180029630661, -0.1269664764404297, -0.12699806690216064, -0.12702031433582306, -0.12703527510166168, -0.12704546749591827, -0.1270521730184555, -0.12705659866333008, -0.12705965340137482, -0.12706194818019867, -0.12706349790096283, -0.127064511179924, -0.1270652413368225, -0.12706586718559265]","[0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834, 0.7907834]","[0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196, 0.82044196]",0.8182831406593323
