,n_units,batch_size,ln_rate,train_loss,val_loss,train_acc,val_acc,test_acc
15,16,500,0.001,"[1.043511726748164, 0.9860343981879426, 0.9386657671999176, 0.8996771543417118, 0.8709295870690665, 0.8429899700807846, 0.8166832505963292, 0.7940888106703423, 0.7743552151904544, 0.7565749842767681, 0.7412503033195018, 0.7285455826100603, 0.7184113699941332, 0.7104833722831827, 0.704500880936662, 0.699563707781278, 0.695941216917914, 0.6927499404118045, 0.6902420929862082, 0.6881358137916859]","[0.9640007636568568, 0.9171926250328889, 0.8778390191696785, 0.849869265212669, 0.8254386890041936, 0.799863508155754, 0.7773199919107798, 0.7575604625650354, 0.7394373245067425, 0.7230852509404088, 0.7091760178944012, 0.6989326235410329, 0.6904828849139514, 0.6844095866959374, 0.6794462488578247, 0.6758396222784713, 0.6738508998810708, 0.6711596894908596, 0.6687525859824172, 0.6670487039798015]","[0.4221821, 0.6407942, 0.69695145, 0.69855595, 0.6981548, 0.69695145, 0.6963498, 0.6977537, 0.6983554, 0.6981548, 0.6989571, 0.69915766, 0.6997593, 0.6997593, 0.70016044, 0.70016044, 0.7013638, 0.700361, 0.7009627, 0.7021661]","[0.45045045, 0.7279279, 0.73333335, 0.73333335, 0.73333335, 0.73153156, 0.73513514, 0.73153156, 0.73333335, 0.73513514, 0.73333335, 0.73153156, 0.73153156, 0.73153156, 0.73333335, 0.7297297, 0.73153156, 0.73153156, 0.73333335, 0.73333335]",0.7077922224998474
16,16,500,0.002,"[1.1423089198687446, 0.9653798542106864, 0.8882484422407139, 0.8377612070103893, 0.7937221439593392, 0.7495574725950955, 0.7166343428884889, 0.7000225553826257, 0.6915107279525815, 0.6866864312426708, 0.6834122632289096, 0.6806021243082774, 0.678026544846926, 0.6762518379949347, 0.6742299550563706, 0.6727976418622181, 0.6712189092724092, 0.6701550273067063, 0.668893553026699, 0.6675567341960198]","[1.0053975265305322, 0.8921135207554242, 0.8311922727404414, 0.784707580600773, 0.7433912936631624, 0.7020557877179738, 0.6800257026612222, 0.669405374441061, 0.6639551284076931, 0.6616353994017249, 0.6599391999545398, 0.6587310862970782, 0.6560028066506257, 0.6551478011114104, 0.6531530253522031, 0.6513735829172907, 0.6511275268889762, 0.6497371986105636, 0.6484649310240874, 0.647644554709529]","[0.37404734, 0.66566384, 0.697152, 0.6979543, 0.6981548, 0.69915766, 0.69955873, 0.69955873, 0.7009627, 0.7027677, 0.7029683, 0.7029683, 0.70316887, 0.7027677, 0.7015644, 0.70236665, 0.70316887, 0.70397115, 0.70397115, 0.70577615]","[0.65225226, 0.72612613, 0.73153156, 0.73153156, 0.73153156, 0.73333335, 0.73513514, 0.73333335, 0.73333335, 0.73333335, 0.7279279, 0.72612613, 0.72612613, 0.72612613, 0.7297297, 0.7297297, 0.73153156, 0.73333335, 0.73513514, 0.73513514]",0.7077922224998474
17,16,500,0.003,"[1.1500312743825793, 0.8610152881689641, 0.7454467399312558, 0.719278709624505, 0.7043444139145485, 0.6943311792418414, 0.6894274840046974, 0.6844529439491581, 0.6811872819700826, 0.6780912740327152, 0.6758465320529394, 0.6736817795064522, 0.6722020790178136, 0.6705857812282411, 0.6698143529308593, 0.668979268498656, 0.6673382354987657, 0.6659677152981779, 0.665199606403308, 0.6640108896219917]","[0.9666792315405768, 0.7629434133435155, 0.7011864888775456, 0.687354970622707, 0.6772879356736535, 0.6745005180169871, 0.6721918840666075, 0.6685720977482495, 0.664657786085799, 0.6625205160261275, 0.6618822668049786, 0.6589702314084714, 0.6563381799706468, 0.6538570474933934, 0.6541890851012221, 0.6521115593008093, 0.651397574592281, 0.6490583017065719, 0.6486713682209049, 0.6490999900542938]","[0.4556759, 0.6048937, 0.6979543, 0.6981548, 0.6981548, 0.6979543, 0.6977537, 0.6979543, 0.70176494, 0.7021661, 0.70236665, 0.70116323, 0.7027677, 0.70316887, 0.70256716, 0.70477337, 0.70417166, 0.7045728, 0.7051745, 0.7053751]","[0.5243243, 0.7225225, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.7297297, 0.73333335, 0.73333335, 0.73153156, 0.7279279, 0.7279279, 0.72612613, 0.72432435, 0.7189189, 0.7279279, 0.72612613, 0.7297297, 0.7279279, 0.7279279]",0.7128427028656006
18,16,500,0.005,"[0.994490563917294, 0.7863408076060234, 0.7134928600500254, 0.6939743543025054, 0.6846519908032836, 0.6790091032920667, 0.6749927882348683, 0.6716532668243007, 0.6692910878188726, 0.666655837820086, 0.6648958075299972, 0.6642926417341971, 0.6637082026992703, 0.6623266048571024, 0.6608312339654564, 0.6612119021972307, 0.6611596985940134, 0.6590986959770698, 0.6581710306841639, 0.6569496374076693]","[0.8098604168977823, 0.6882004925796578, 0.6612212469985893, 0.6503817363902256, 0.6537124310527835, 0.6505291617668427, 0.6468240828127474, 0.6471635108595496, 0.6447911428975629, 0.6429265275731817, 0.6416179263913954, 0.6429152526297011, 0.6396421430347202, 0.6398206374666713, 0.6400395008894775, 0.6409294615994703, 0.6371782814060245, 0.6414089551917067, 0.6388370775961661, 0.6376297710178135]","[0.50200564, 0.6981548, 0.69955873, 0.69955873, 0.69855595, 0.69955873, 0.7009627, 0.70316887, 0.7029683, 0.70477337, 0.70497394, 0.7055756, 0.7055756, 0.7071801, 0.7103891, 0.7091857, 0.70998794, 0.7101885, 0.7109908, 0.7097874]","[0.73333335, 0.73333335, 0.73513514, 0.7279279, 0.7225225, 0.7297297, 0.73333335, 0.73333335, 0.73513514, 0.7387387, 0.74054056, 0.7387387, 0.74414414, 0.74414414, 0.73513514, 0.73513514, 0.74054056, 0.73333335, 0.73513514, 0.74234235]",0.7128427028656006
19,16,500,0.1,"[0.8144464449044743, 0.6895940812103633, 0.6820117403740774, 0.6802562877589615, 0.6783482878503673, 0.6729578513052872, 0.6744163233115881, 0.6738686176652752, 0.673088474274638, 0.6724347574998708, 0.6700604979742305, 0.6679589178396715, 0.6674348943404677, 0.6653743526374198, 0.6659361966584898, 0.6657953002918594, 0.6678034587648563, 0.6651930460191566, 0.6620925178118513, 0.6687594628984365]","[0.667565038612297, 0.6490000942805866, 0.646573543548584, 0.6550233664813342, 0.6442189195134618, 0.6548777807940234, 0.6635698520385467, 0.6548390866399886, 0.6668958148440799, 0.6476465914700482, 0.6485199649054725, 0.6483932448937012, 0.6473682984575495, 0.6416187452840375, 0.6541094565176749, 0.6552344786154257, 0.648855506836831, 0.646206232878539, 0.6548472852320284, 0.6386155486106873]","[0.65162456, 0.7009627, 0.7021661, 0.7013638, 0.70357, 0.7043722, 0.7051745, 0.7015644, 0.7061773, 0.7053751, 0.7061773, 0.7043722, 0.70357, 0.7055756, 0.70477337, 0.70657843, 0.70256716, 0.70497394, 0.7053751, 0.70477337]","[0.74054056, 0.73153156, 0.73513514, 0.73513514, 0.73333335, 0.73513514, 0.71711713, 0.73153156, 0.7189189, 0.73333335, 0.71711713, 0.73153156, 0.7225225, 0.7279279, 0.7279279, 0.7225225, 0.7369369, 0.72612613, 0.7117117, 0.72612613]",0.7157287001609802
20,16,1000,0.001,"[1.0377321388651652, 0.9900011425509876, 0.9474239640096274, 0.9093199270200978, 0.8763989579041608, 0.8482867592412977, 0.8241587228149571, 0.8038780798502729, 0.78634417922536, 0.7713273506158813, 0.7589416044618152, 0.7486170989129135, 0.7398675033427413, 0.732357919455244, 0.726007324909045, 0.7207945774130394, 0.7162496203454297, 0.7122921327534709, 0.7090410209065501, 0.7061239968233686]","[0.9959145188331604, 0.9478368163108826, 0.9049488306045532, 0.8677956461906433, 0.8355143070220947, 0.8083300590515137, 0.7857896685600281, 0.7668013572692871, 0.7509964108467102, 0.7377932071685791, 0.7272204756736755, 0.7179059982299805, 0.710029125213623, 0.7034556269645691, 0.6979793310165405, 0.6935107707977295, 0.6898205280303955, 0.6866517663002014, 0.6837570071220398, 0.6812798976898193]","[0.56498194, 0.59687126, 0.6255515, 0.64600885, 0.66145205, 0.67348576, 0.6827116, 0.6873245, 0.6883273, 0.6909346, 0.69273967, 0.6951464, 0.69755316, 0.6983554, 0.70016044, 0.7009627, 0.7013638, 0.70116323, 0.70076215, 0.700361]","[0.58018017, 0.6144144, 0.6486486, 0.6828829, 0.7009009, 0.7027027, 0.71711713, 0.72612613, 0.7297297, 0.7297297, 0.7297297, 0.7297297, 0.73153156, 0.73153156, 0.7369369, 0.73513514, 0.73333335, 0.73333335, 0.73333335, 0.7369369]",0.7041847109794617
21,16,1000,0.002,"[1.038856060998391, 0.9591233880224355, 0.8984726553359187, 0.8524153795387676, 0.8197584737509166, 0.7941570828776736, 0.7741609281485596, 0.7568217969495419, 0.742539438266999, 0.731266729955065, 0.7222960647740997, 0.7145807373442422, 0.7077465896572017, 0.7019895160480335, 0.6971434321070693, 0.6931592800078792, 0.6898758974937947, 0.687007424083523, 0.6844942132440667, 0.6822594703319701]","[0.9787886738777161, 0.9011591076850891, 0.8405941128730774, 0.7969640493392944, 0.7646036744117737, 0.740542471408844, 0.7218836545944214, 0.7082601189613342, 0.6980865001678467, 0.6912886500358582, 0.6854953169822693, 0.6801992654800415, 0.676277756690979, 0.6729615330696106, 0.6708594560623169, 0.6685903072357178, 0.667668879032135, 0.6664027571678162, 0.6643123030662537, 0.6631003618240356]","[0.5619735, 0.62194145, 0.6650622, 0.68331325, 0.6967509, 0.6987565, 0.69955873, 0.7009627, 0.7005616, 0.700361, 0.700361, 0.70116323, 0.7009627, 0.7015644, 0.70256716, 0.70336944, 0.70477337, 0.7045728, 0.70417166, 0.7053751]","[0.5945946, 0.6684685, 0.7099099, 0.71531534, 0.7297297, 0.73153156, 0.7297297, 0.7297297, 0.7279279, 0.7297297, 0.73153156, 0.73153156, 0.73333335, 0.7297297, 0.73153156, 0.73153156, 0.73333335, 0.73153156, 0.73153156, 0.73153156]",0.7070707082748413
22,16,1000,0.003,"[0.948788181252141, 0.8497151577993899, 0.787334993093118, 0.7494643766670595, 0.7257050509630701, 0.7106786982581839, 0.7010400368657592, 0.6951142182036475, 0.6909403261820858, 0.6876751134015927, 0.6847935007893318, 0.6826122156405994, 0.6807422920780587, 0.6789845436440861, 0.6777143943180677, 0.6764598426644791, 0.6753770387703475, 0.6744742451352954, 0.6735235086847299, 0.672627692498981]","[0.8560583591461182, 0.7745953798294067, 0.7239389419555664, 0.6946479082107544, 0.6781253814697266, 0.6684746742248535, 0.6628000736236572, 0.6598910689353943, 0.6577122211456299, 0.6559441685676575, 0.6549346446990967, 0.6544263958930969, 0.655010998249054, 0.6546910405158997, 0.6530728936195374, 0.6526399254798889, 0.6522649526596069, 0.6523561477661133, 0.6509795188903809, 0.6496416330337524]","[0.64019257, 0.69033295, 0.6981548, 0.6983554, 0.69855595, 0.6999599, 0.6997593, 0.70076215, 0.7005616, 0.70116323, 0.7009627, 0.70116323, 0.7021661, 0.70316887, 0.70336944, 0.7037706, 0.7043722, 0.7043722, 0.7045728, 0.70417166]","[0.7117117, 0.73153156, 0.73333335, 0.7369369, 0.7369369, 0.7369369, 0.7369369, 0.73513514, 0.7279279, 0.7279279, 0.7297297, 0.7279279, 0.72612613, 0.72612613, 0.73333335, 0.73153156, 0.73153156, 0.73333335, 0.73153156, 0.7369369]",0.7113997340202332
23,16,1000,0.005,"[1.2235783334721344, 1.0546998665890348, 0.9925089533243895, 0.9399485073078123, 0.8809041676634151, 0.8228810265319586, 0.7723494177834365, 0.7368981872415906, 0.71637815162928, 0.7055971197846708, 0.699405045644184, 0.6943040438985614, 0.6909126655385047, 0.6872537957823425, 0.6844547690993277, 0.6823349341158402, 0.6805030064462324, 0.6789757943373342, 0.6778785240396744, 0.6765100415863285]","[1.0825246572494507, 0.997991144657135, 0.9352116584777832, 0.8718342185020447, 0.811797022819519, 0.7587990760803223, 0.7175129055976868, 0.6907882690429688, 0.6764339208602905, 0.6688584089279175, 0.664366602897644, 0.6618974208831787, 0.6601969003677368, 0.6583689451217651, 0.6572231650352478, 0.6550713777542114, 0.652850329875946, 0.6519722938537598, 0.6499546766281128, 0.6493776440620422]","[0.18912956, 0.63477737, 0.6977537, 0.6981548, 0.6983554, 0.6999599, 0.70076215, 0.7019655, 0.6993582, 0.7013638, 0.7021661, 0.7013638, 0.70236665, 0.7043722, 0.70417166, 0.70336944, 0.7029683, 0.70256716, 0.70357, 0.7051745]","[0.54234236, 0.73153156, 0.73153156, 0.73153156, 0.73333335, 0.73513514, 0.73153156, 0.73153156, 0.73333335, 0.73333335, 0.7297297, 0.7279279, 0.7207207, 0.7225225, 0.72432435, 0.72432435, 0.72612613, 0.72432435, 0.73333335, 0.73513514]",0.7063491940498352
24,16,1000,0.1,"[0.8835010871416682, 0.70437081865264, 0.6932272318372562, 0.6777078335035579, 0.6756264835153771, 0.6750717793082884, 0.6721316748864671, 0.6701474234467761, 0.6677237622622166, 0.666268216788984, 0.6653385959233905, 0.6658567837859749, 0.6652068105558769, 0.6650580863755629, 0.6635082503948831, 0.6645461660382072, 0.6624572478620298, 0.662489072964749, 0.6646476333465531, 0.6609374145355944]","[0.6810182929039001, 0.6894440054893494, 0.6496264934539795, 0.647797167301178, 0.6462728977203369, 0.6435750126838684, 0.6387130618095398, 0.6397883892059326, 0.644201934337616, 0.6442782282829285, 0.6417054533958435, 0.6405020952224731, 0.640381932258606, 0.6478685736656189, 0.6412769556045532, 0.6454499959945679, 0.6478469371795654, 0.6433485746383667, 0.6419246196746826, 0.6498537063598633]","[0.69755316, 0.69915766, 0.6989571, 0.7019655, 0.7029683, 0.70256716, 0.7045728, 0.70477337, 0.7043722, 0.70497394, 0.70336944, 0.7045728, 0.70357, 0.70477337, 0.7019655, 0.69915766, 0.70417166, 0.7069795, 0.70577615, 0.70397115]","[0.73153156, 0.73153156, 0.73513514, 0.73333335, 0.73513514, 0.7297297, 0.7279279, 0.7297297, 0.72432435, 0.7369369, 0.73333335, 0.7369369, 0.74414414, 0.7297297, 0.73513514, 0.7369369, 0.73153156, 0.73153156, 0.73333335, 0.72432435]",0.709956705570221
25,32,100,0.001,"[0.7780187448917791, 0.7006919109051456, 0.6887001960429617, 0.6813358833069693, 0.676992441318717, 0.6730130763117014, 0.670233619079215, 0.6681492183995543, 0.6657591734934752, 0.6648648171792105, 0.6631022048340808, 0.6613266516343876, 0.6609118262352927, 0.6597414178825314, 0.6589456626415444, 0.6574957222045305, 0.6571904289354247, 0.6561890474964804, 0.6559375088424315, 0.6553499696248036]","[0.6800780677580619, 0.6658031156471184, 0.6562279162106214, 0.6543216039468577, 0.6515278649759723, 0.6468786479116561, 0.6449695793358056, 0.6442378705686277, 0.6467370841954205, 0.6402881113258568, 0.6440256726634395, 0.6402370124249845, 0.6386587528495101, 0.6413556917293651, 0.6397706839415405, 0.6412102300841529, 0.6427366830207206, 0.6443335113224683, 0.6395733265189437, 0.6417819089717693]","[0.67609304, 0.70116323, 0.70256716, 0.7027677, 0.70236665, 0.7055756, 0.7053751, 0.7071801, 0.708584, 0.7083835, 0.7083835, 0.70998794, 0.70958686, 0.70958686, 0.7101885, 0.711793, 0.7097874, 0.7113919, 0.71379864, 0.7119936]","[0.74234235, 0.7369369, 0.7369369, 0.7369369, 0.74054056, 0.74054056, 0.74414414, 0.74414414, 0.74054056, 0.74414414, 0.7387387, 0.74594593, 0.74414414, 0.74054056, 0.74054056, 0.73513514, 0.73153156, 0.7279279, 0.7387387, 0.73513514]",0.7092351913452148
26,32,100,0.002,"[0.770891781389785, 0.6892128245351403, 0.6778674398231735, 0.6706733030341401, 0.6657513691343269, 0.6635375301425733, 0.6621964409128519, 0.6629256560197089, 0.6590437518751769, 0.6564156873322757, 0.6563011620401428, 0.6563436496559033, 0.6552316247101917, 0.6558144042112241, 0.6535096070731063, 0.6523810872293312, 0.6519145581122626, 0.6511217437735343, 0.6516052904111814, 0.6499008487086673]","[0.6658611458701056, 0.6616135422173921, 0.6528807019328212, 0.651565796620137, 0.6463705687909513, 0.6492703519425951, 0.6468274802774996, 0.6482494076093038, 0.6492928293374207, 0.6439537008603414, 0.6442061705632253, 0.6443501839766631, 0.640070944756001, 0.6450159345661197, 0.6452130745123098, 0.642577507474401, 0.6468541949718922, 0.6422576437125335, 0.6423210635915533, 0.6434559338801616]","[0.6700762, 0.6977537, 0.7021661, 0.7019655, 0.7027677, 0.7059767, 0.7061773, 0.70798236, 0.7087846, 0.7109908, 0.7083835, 0.7077818, 0.7101885, 0.7160048, 0.7107902, 0.7119936, 0.7113919, 0.7139992, 0.7125953, 0.71540314]","[0.7297297, 0.7297297, 0.73513514, 0.7297297, 0.73153156, 0.72612613, 0.72432435, 0.7225225, 0.72432435, 0.7225225, 0.72612613, 0.72432435, 0.72612613, 0.7207207, 0.71711713, 0.71711713, 0.71531534, 0.71531534, 0.7225225, 0.7207207]",0.709956705570221
27,32,100,0.003,"[0.7516050995280835, 0.6797160918197143, 0.671875605346972, 0.6666836494955728, 0.662053024414979, 0.659970107778602, 0.6597203415797218, 0.6584784648909036, 0.6569992909936412, 0.6560933818264367, 0.6533717086312286, 0.6534991592372033, 0.6528359883959113, 0.6530136878692239, 0.6531804779711087, 0.6500045014967462, 0.6503036326306247, 0.6506873290556958, 0.6483669993488176, 0.6478823581183717]","[0.6661703479182612, 0.6557541398314742, 0.6557187282287322, 0.6473951941137915, 0.6399187655062288, 0.6465080337481456, 0.6411756921458889, 0.6391334270571803, 0.6366934540035488, 0.6437127686835624, 0.6420082541199418, 0.6389672476966102, 0.6430630597982321, 0.6464510592254432, 0.6438929846694877, 0.6376218752818065, 0.6448267966777355, 0.6497901860658113, 0.6402991945679123, 0.642887382893949]","[0.6869234, 0.6977537, 0.70357, 0.7071801, 0.7043722, 0.7059767, 0.7053751, 0.7061773, 0.7093863, 0.70998794, 0.7109908, 0.71219414, 0.711793, 0.70958686, 0.711793, 0.7125953, 0.71058965, 0.71460086, 0.71058965, 0.71299636]","[0.7207207, 0.7225225, 0.7189189, 0.7279279, 0.73333335, 0.7279279, 0.73513514, 0.7279279, 0.7387387, 0.7279279, 0.73333335, 0.7387387, 0.7189189, 0.72432435, 0.7063063, 0.7369369, 0.73153156, 0.7207207, 0.73333335, 0.74054056]",0.7157287001609802
28,32,100,0.005,"[0.765633801356215, 0.6792302992608812, 0.6706706651520452, 0.6658734973300379, 0.664527681306142, 0.6628192461641543, 0.6634191634231335, 0.6564628930154978, 0.6574337153706358, 0.6564848721146919, 0.6555153891306731, 0.6538134751145829, 0.6533375667655416, 0.651239153758331, 0.6521204710006714, 0.6499953337142231, 0.6511557953595828, 0.6468676701158201, 0.6480594706544903, 0.6466670386818963]","[0.6678749145688238, 0.6475997406083185, 0.6606393284625836, 0.6541116243010169, 0.6515064830178613, 0.6449645290503631, 0.6466868552001747, 0.6424154504999384, 0.6449192026713947, 0.6480878183433602, 0.6418883843464894, 0.6477403613898132, 0.6460185362412049, 0.6437381038794646, 0.6501816795752929, 0.6468304406415235, 0.6505323567905942, 0.6497615173056319, 0.6420554916063944, 0.6487315775037886]","[0.6714801, 0.6999599, 0.70477337, 0.70477337, 0.70497394, 0.70657843, 0.7093863, 0.706779, 0.7091857, 0.70818293, 0.711793, 0.7119936, 0.711793, 0.71119136, 0.7109908, 0.71299636, 0.7135981, 0.71299636, 0.7144003, 0.7133975]","[0.7297297, 0.74054056, 0.74234235, 0.73153156, 0.74054056, 0.7297297, 0.72432435, 0.73513514, 0.72432435, 0.73153156, 0.7369369, 0.7369369, 0.72432435, 0.7225225, 0.7189189, 0.73153156, 0.7279279, 0.73333335, 0.7297297, 0.74054056]",0.7157287001609802
29,32,100,0.1,"[0.7323355551135143, 0.689782995394421, 0.6862215822927932, 0.688814683033193, 0.7232161313474681, 0.7111236248396986, 0.685084494681804, 0.6842164910800764, 0.6864991108672092, 0.6840769890748111, 0.6836892490495987, 0.6852432527410137, 0.6824719101561153, 0.6933671602321063, 0.6843620325445029, 0.681375601876944, 0.6777233630119918, 0.6815403123433649, 0.6863438511678984, 0.681827617298873]","[0.6701579544995282, 0.6622378638198784, 0.6675360890122147, 0.6522857992498724, 0.6511724698650945, 0.6546929381989144, 0.65269429995133, 0.6596544422544874, 0.6588562834370244, 0.6482524839607445, 0.6477410057643512, 0.6486660650184563, 0.660131987150725, 0.6526717280482387, 0.662697230373417, 0.6509482189341709, 0.6619999349654258, 0.6546844759502927, 0.6580854434150833, 0.652319053808848]","[0.6879262, 0.6979543, 0.6981548, 0.6973526, 0.6981548, 0.6981548, 0.6981548, 0.6981548, 0.6981548, 0.6981548, 0.6981548, 0.6981548, 0.6981548, 0.6981548, 0.6981548, 0.6983554, 0.6957481, 0.6981548, 0.69755316, 0.6981548]","[0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.73153156, 0.7279279, 0.73153156, 0.73153156]",0.7135642170906067
30,32,200,0.001,"[0.9359980146424913, 0.7551497626247246, 0.7055384462203934, 0.6907583635780068, 0.6841953614367283, 0.6790804887602141, 0.676114609429887, 0.6730826913091107, 0.6707418299180362, 0.6683153545000541, 0.667038183349995, 0.665524500371747, 0.6639810416337911, 0.6628629505466946, 0.6613013862702821, 0.660415005024016, 0.6598773908768129, 0.6591254804586724, 0.6585402339039392, 0.6577953940837966]","[0.7714713774285875, 0.6869453003814628, 0.669985751847963, 0.6642528176307678, 0.6600903277998572, 0.6572892767889006, 0.653892105764097, 0.653460782390457, 0.6523270483489509, 0.6513492105243442, 0.6527098401172741, 0.6493991801330635, 0.650612864945386, 0.6478140998531032, 0.6507891464877773, 0.6491156258024611, 0.6479656008986739, 0.6491685053249737, 0.64771961951041, 0.6471352550360534]","[0.5726033, 0.69855595, 0.7005616, 0.70116323, 0.69955873, 0.6989571, 0.7009627, 0.70116323, 0.70256716, 0.7015644, 0.70397115, 0.70577615, 0.7061773, 0.70497394, 0.70577615, 0.70657843, 0.70497394, 0.7051745, 0.7059767, 0.7055756]","[0.7297297, 0.73153156, 0.7297297, 0.7225225, 0.72432435, 0.73153156, 0.73333335, 0.7297297, 0.73153156, 0.73513514, 0.73153156, 0.73513514, 0.73513514, 0.7387387, 0.7279279, 0.7279279, 0.7297297, 0.72612613, 0.72612613, 0.7297297]",0.7157287001609802
31,32,200,0.002,"[0.8257598273734037, 0.7085753415561421, 0.6914265275575338, 0.6842080052483287, 0.6783322905901202, 0.6734108950926317, 0.6693002861568452, 0.6660072350903682, 0.6641692875668174, 0.6617816555131835, 0.6601471558804977, 0.6586713300524014, 0.6571002926541484, 0.6560289723491554, 0.6548333534551728, 0.6558863652598843, 0.6540858032136283, 0.653943298477941, 0.6534700530913284, 0.6521478753897066]","[0.6929893670855342, 0.6713033356108107, 0.6657258621207228, 0.6584517612113608, 0.6585596053449957, 0.6502976234968718, 0.6479757702028429, 0.6468480105872627, 0.6442301976788152, 0.6441170154391108, 0.6391055417490435, 0.640566708268346, 0.6390575895438323, 0.6416430586093181, 0.6394066117905282, 0.6383874432460682, 0.642132860583228, 0.6376953114260424, 0.6393206017511385, 0.6402817336288659]","[0.66145205, 0.6989571, 0.7015644, 0.70316887, 0.70176494, 0.70417166, 0.7045728, 0.7055756, 0.7071801, 0.7075812, 0.7091857, 0.7087846, 0.70958686, 0.7113919, 0.7119936, 0.71159244, 0.7109908, 0.71279585, 0.7133975, 0.711793]","[0.73153156, 0.7297297, 0.73153156, 0.7369369, 0.73153156, 0.7387387, 0.73153156, 0.73513514, 0.73333335, 0.7297297, 0.7369369, 0.73333335, 0.73153156, 0.7297297, 0.73513514, 0.7369369, 0.73513514, 0.7279279, 0.73153156, 0.73153156]",0.7128427028656006
32,32,200,0.003,"[0.8511284713615054, 0.7020199487499095, 0.6823328842229266, 0.6749031364176582, 0.6702044784090292, 0.6662469825446247, 0.6633425166795305, 0.6622567154822749, 0.662307351098403, 0.6606765617293332, 0.6576070349425902, 0.6565126593314736, 0.6561209624950732, 0.6549531996513149, 0.6555740174834048, 0.6541426998996084, 0.6528562602631499, 0.6514795222198251, 0.6509533179748311, 0.6504494032609238]","[0.702072304648322, 0.6701657605600787, 0.6623090623735307, 0.6553552623267647, 0.6531098125217197, 0.6542008094959431, 0.6485099491772351, 0.647196706887838, 0.646903700656719, 0.6477640990738396, 0.6443239026241474, 0.6494604961292164, 0.6449576218922933, 0.6521188439549627, 0.6509704332093935, 0.653390340976887, 0.644409817081314, 0.64247294105925, 0.645911147465577, 0.6508636839754947]","[0.67248297, 0.7009627, 0.70176494, 0.70357, 0.70637786, 0.7061773, 0.70637786, 0.70738065, 0.70577615, 0.7053751, 0.70818293, 0.7091857, 0.70958686, 0.7075812, 0.7091857, 0.71379864, 0.70998794, 0.7083835, 0.7097874, 0.7107902]","[0.73153156, 0.7279279, 0.72432435, 0.73513514, 0.72612613, 0.7279279, 0.7297297, 0.73153156, 0.7369369, 0.72612613, 0.7279279, 0.7297297, 0.7297297, 0.7189189, 0.73333335, 0.72612613, 0.72432435, 0.72612613, 0.7279279, 0.7279279]",0.7092351913452148
33,32,200,0.005,"[0.7937108529556051, 0.6855280258021487, 0.6734519410315069, 0.6680587025660375, 0.6657962385449981, 0.6616684427186758, 0.6601623652500653, 0.6629833830105842, 0.6568051541229352, 0.6556354267885061, 0.6544768968787578, 0.6544842614833007, 0.6553941983752015, 0.6523485008225209, 0.6524254387275216, 0.6512002811774259, 0.652251785077869, 0.6501633429259505, 0.6503294504076135, 0.6488650331667423]","[0.6765572675713548, 0.6560444890915811, 0.6445650538882693, 0.6484742825095718, 0.6460961275272541, 0.6506471059343837, 0.6414782410269385, 0.6446342457522143, 0.6448411699887868, 0.6502097351057036, 0.6454182621595022, 0.6461854405231304, 0.6487868175850259, 0.6488053777196385, 0.6530884858724233, 0.6488104075998873, 0.649150427397307, 0.649052861037555, 0.6555875518300511, 0.6514537264634898]","[0.6797032, 0.6977537, 0.70397115, 0.7055756, 0.7077818, 0.706779, 0.70497394, 0.7059767, 0.7077818, 0.7119936, 0.7139992, 0.71279585, 0.7144003, 0.7139992, 0.71379864, 0.718211, 0.71279585, 0.7133975, 0.7174087, 0.7160048]","[0.7207207, 0.7207207, 0.7387387, 0.72612613, 0.73333335, 0.7297297, 0.7387387, 0.73333335, 0.73333335, 0.7207207, 0.73333335, 0.73513514, 0.7387387, 0.7189189, 0.7279279, 0.7297297, 0.7297297, 0.7297297, 0.7207207, 0.73153156]",0.7020202279090881
