,n_units,batch_size,ln_rate,train_loss,val_loss,train_acc,val_acc,test_acc
10,16,300,0.001,"[1.1518127386033463, 1.0175999575143255, 0.9449725481720751, 0.8912572811943816, 0.8448277993753068, 0.8063189043034715, 0.775387146986492, 0.751519255761492, 0.7333745115070136, 0.7201206774487823, 0.7101420019938197, 0.7029209996962519, 0.6976604851144316, 0.6936850622385992, 0.6907587181216399, 0.6883573282496593, 0.6868363849092477, 0.6856357028481476, 0.684154541842487, 0.6831458597550467]","[1.0746578171446517, 0.9895782551249942, 0.9437236367045222, 0.9011843639451105, 0.8634021443289679, 0.8282166654999191, 0.8006745367436796, 0.7788930535316467, 0.7623006959219236, 0.7490600830799824, 0.739717549568898, 0.7314839089238966, 0.7259611922341425, 0.7218697216059711, 0.7190429326650258, 0.7171451836018949, 0.7154482893041663, 0.7144168019294739, 0.7126383314261565, 0.7114687272020288]","[0.20256719, 0.5619735, 0.6893301, 0.69193745, 0.6933414, 0.6949459, 0.6951464, 0.6957481, 0.6955475, 0.6963498, 0.69614923, 0.69655037, 0.69695145, 0.6979543, 0.6981548, 0.6981548, 0.69695145, 0.6977537, 0.69915766, 0.69955873]","[0.3243243, 0.66126126, 0.6756757, 0.67927927, 0.6774775, 0.6774775, 0.6774775, 0.6774775, 0.6738739, 0.6846847, 0.6846847, 0.67927927, 0.6900901, 0.6918919, 0.6990991, 0.6990991, 0.6972973, 0.7009009, 0.6972973, 0.6972973]",0.6897546648979187
11,16,300,0.002,"[0.9475237520593168, 0.8391233520530765, 0.7840002554992189, 0.7501675769166682, 0.7256021030543083, 0.7086504163437946, 0.6975219622702662, 0.6902313329969789, 0.6852847522059646, 0.6825064169657646, 0.6795835113410629, 0.6776459384911327, 0.6759539790245314, 0.6745807952398858, 0.6730054593975651, 0.6720199048447408, 0.6705007054602052, 0.66959398446961, 0.6688020986770464, 0.6677870027425057]","[0.9094587435593476, 0.8467916024697794, 0.8074575179332012, 0.7734647828179437, 0.7475374083261233, 0.7308142716820175, 0.7202420895164078, 0.7136867400762197, 0.7105747783506239, 0.707711482370222, 0.7056922832050839, 0.7054552886937115, 0.7034203522914165, 0.7030558827761058, 0.7007979863398784, 0.7015667267747827, 0.7002159147649198, 0.7006197861722998, 0.699972423347267, 0.6990813757922199]","[0.6650622, 0.6967509, 0.69614923, 0.69614923, 0.6973526, 0.6989571, 0.700361, 0.70236665, 0.70357, 0.70497394, 0.7019655, 0.70657843, 0.70477337, 0.7053751, 0.706779, 0.7055756, 0.7061773, 0.7069795, 0.70738065, 0.706779]","[0.67927927, 0.6756757, 0.6774775, 0.6774775, 0.6828829, 0.6864865, 0.6900901, 0.6864865, 0.6882883, 0.6972973, 0.6954955, 0.6936937, 0.6972973, 0.6936937, 0.6972973, 0.6936937, 0.6990991, 0.6936937, 0.6918919, 0.6918919]",0.6976912021636963
12,16,300,0.003,"[0.9822607913315655, 0.8066773677130469, 0.7365074640433568, 0.7085971084168958, 0.6957144983982495, 0.6877053505533726, 0.681586344606466, 0.6788158261101742, 0.6762193513834663, 0.6740369697770487, 0.6730016755426547, 0.6722308841996818, 0.6697449340573574, 0.6690899807910483, 0.6679038233275018, 0.6666282959076185, 0.6657617259255099, 0.664591362330027, 0.6642064943497218, 0.6631708070546137]","[0.8886740545968752, 0.7986711118672345, 0.7490368710981833, 0.7328289827784976, 0.7254454090788558, 0.7170587246482437, 0.7148561542098587, 0.710939692484366, 0.7078917461472589, 0.7078665446590733, 0.7073270211348662, 0.7050862280098168, 0.7055355020471521, 0.7035951340520704, 0.7022293371123236, 0.7025556145487605, 0.7009418687304935, 0.7002552924929438, 0.6994639538429879, 0.7030397605251621]","[0.60609704, 0.6951464, 0.6951464, 0.69534695, 0.69454473, 0.6999599, 0.70176494, 0.7021661, 0.6999599, 0.7021661, 0.7021661, 0.70357, 0.70357, 0.70397115, 0.70336944, 0.7027677, 0.7019655, 0.70417166, 0.70357, 0.7043722]","[0.6756757, 0.6756757, 0.6756757, 0.6738739, 0.6864865, 0.6864865, 0.6882883, 0.6882883, 0.6918919, 0.6882883, 0.6954955, 0.6954955, 0.6900901, 0.6954955, 0.6972973, 0.6972973, 0.6954955, 0.6954955, 0.6918919, 0.6864865]",0.6940836906433105
13,16,300,0.005,"[0.834671246159091, 0.715857933359456, 0.6873623438260185, 0.6777096600165292, 0.6749328798048476, 0.673033743558808, 0.6699846061988858, 0.6704725227918292, 0.6682966235312314, 0.6677715082604676, 0.6655159781268931, 0.6666391173424704, 0.6641507893980052, 0.6637400700010261, 0.6619881022851533, 0.6612182611736293, 0.6608164570104919, 0.659840597787919, 0.6599816276134853, 0.6577797594483579]","[0.7676858322040455, 0.7239334148329657, 0.7042949425207602, 0.7002481431574434, 0.6971201542261485, 0.6964294201618916, 0.7008677479383107, 0.6959774977452046, 0.6978296589207005, 0.6964364921724474, 0.6981825071412164, 0.6947651134954916, 0.70549970704156, 0.6942514052262178, 0.6932249713588405, 0.6951829613866033, 0.6952584240887616, 0.6941358092668894, 0.6943522417867506, 0.6969111416790936]","[0.6947453, 0.6977537, 0.69915766, 0.7043722, 0.7029683, 0.7037706, 0.70577615, 0.7043722, 0.70637786, 0.7037706, 0.7087846, 0.7071801, 0.708584, 0.70798236, 0.7083835, 0.70958686, 0.708584, 0.71058965, 0.7091857, 0.71279585]","[0.6738739, 0.6936937, 0.6954955, 0.6918919, 0.7009009, 0.6882883, 0.6936937, 0.6918919, 0.7009009, 0.6936937, 0.6972973, 0.6954955, 0.7009009, 0.6954955, 0.6864865, 0.6900901, 0.6900901, 0.6882883, 0.6864865, 0.68108106]",0.6940836906433105
14,16,300,0.1,"[0.8086881093169808, 0.7087635585116996, 0.6971924845062007, 0.6991864678805199, 0.6865554503585457, 0.6809088632948562, 0.6769486999253503, 0.678888747121166, 0.6778975657751127, 0.6739097295685366, 0.6760277178600234, 0.6731348273699608, 0.6696355838494468, 0.6711002360899383, 0.6737068348556362, 0.6818480929886535, 0.6744219108465633, 0.672383967934963, 0.6723097775100084, 0.672770578221437]","[0.7813091439169806, 0.726467620682072, 0.7267328694060042, 0.711266008583275, 0.7076583069724005, 0.7042086962107066, 0.7032693833918184, 0.7069182637575511, 0.6993480260307724, 0.702188118084057, 0.7040445063565228, 0.7123230244662311, 0.7025771141052246, 0.6973789108766092, 0.7309255906053491, 0.7148288536716152, 0.6998916461661056, 0.6991427411904206, 0.6995638286745226, 0.700053553323488]","[0.66365826, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.69534695, 0.6951464, 0.69855595, 0.7021661, 0.69955873, 0.6967509, 0.7005616, 0.6949459, 0.6947453, 0.69454473, 0.69655037, 0.6997593, 0.69354194]","[0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6900901, 0.6864865, 0.6864865, 0.6990991, 0.67207205, 0.6900901, 0.67027026, 0.6774775, 0.6756757, 0.67927927, 0.67927927]",0.6875901818275452
15,16,500,0.001,"[1.2070572618208302, 1.1189550461656255, 1.048054733096573, 0.9882790331041005, 0.9357911853774982, 0.8909243466239161, 0.8527156845709429, 0.821523862792649, 0.7966861396107481, 0.77806064468572, 0.7632395741789397, 0.7513591876433549, 0.7416049573634744, 0.7333390730191462, 0.7262566328718153, 0.7204279764273346, 0.7151311872907302, 0.7109602326807419, 0.7072209303655445, 0.7040597324480362]","[1.153450997026117, 1.0793087063608944, 1.0189387529819935, 0.9668986131479075, 0.9216211685189256, 0.8833047232112369, 0.8521258331633903, 0.8283280155680202, 0.8104220473014556, 0.796606800577662, 0.7854196348705808, 0.7759097814559937, 0.767650079619777, 0.760163802821357, 0.7539709747374594, 0.7483362877691114, 0.7435038272324983, 0.7395781294719593, 0.7365977076796798, 0.733575286091985]","[0.15443242, 0.39149618, 0.46530285, 0.60188526, 0.6674689, 0.6853189, 0.69294024, 0.69454473, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6951464, 0.6955475, 0.69434416, 0.6933414, 0.6951464, 0.6957481, 0.6951464]","[0.3837838, 0.4018018, 0.5387387, 0.64144146, 0.67027026, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6738739, 0.6738739, 0.6684685, 0.67207205, 0.67207205, 0.67207205]",0.6789321899414062
16,16,500,0.002,"[0.9415795812394502, 0.828312288720207, 0.7697381232810986, 0.7434488094527225, 0.7300050282067101, 0.7204355218541513, 0.7126537033271177, 0.7065928002174628, 0.7014317757577433, 0.6970094920304517, 0.6932337017744075, 0.6897285343459749, 0.6868993572284072, 0.6841975900957588, 0.6815571759390726, 0.6794485467483469, 0.6773124312331196, 0.6758934181950152, 0.6741133233748235, 0.6729670809637912]","[0.8803650817355594, 0.8180001678767505, 0.7943292496440647, 0.783907993956729, 0.7707552141971417, 0.7582846316131385, 0.7486612163148485, 0.7413487735095324, 0.7348873142723564, 0.7300820345277185, 0.7264522791982772, 0.7218571063634511, 0.7170780972317532, 0.7132164583549844, 0.7110692590206593, 0.7084380049963255, 0.7057708206477465, 0.7044986878429447, 0.7034877995112995, 0.7028389304607838]","[0.61933416, 0.6933414, 0.6951464, 0.6949459, 0.6947453, 0.6957481, 0.69655037, 0.69594866, 0.6979543, 0.6993582, 0.7015644, 0.70016044, 0.7005616, 0.7015644, 0.70176494, 0.7013638, 0.7019655, 0.70236665, 0.70316887, 0.7027677]","[0.67207205, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6774775, 0.67927927, 0.6846847, 0.6846847, 0.6864865, 0.6918919, 0.6900901, 0.6882883, 0.6900901, 0.6954955, 0.6954955, 0.6990991, 0.6954955, 0.6990991]",0.6926407217979431
17,16,500,0.003,"[1.4651412100759416, 1.0836279819014558, 0.900047101938146, 0.8037535216355964, 0.766461698515464, 0.7477399296804551, 0.7316835284519999, 0.7200153650789916, 0.7105922912002041, 0.7029537365611567, 0.6962833201555282, 0.6910182853515876, 0.6869343432421862, 0.6836492738664461, 0.680874649272403, 0.6787752907915953, 0.6769345995416806, 0.675621760929152, 0.6740436086059812, 0.6728322600868873]","[1.2145295014252533, 0.9827734602464212, 0.8680639213269895, 0.8209027245238021, 0.8003665987435762, 0.7751311004698813, 0.7542226046055287, 0.7406945276904751, 0.7306222561243418, 0.7220136582314431, 0.7154138168773135, 0.7113389152664322, 0.7076504874873806, 0.7041302264273703, 0.7032018679756302, 0.7024070260761021, 0.7009789562440133, 0.7022964814761737, 0.7005704652081739, 0.701106797467481]","[0.1638588, 0.3716406, 0.6951464, 0.69614923, 0.6951464, 0.6951464, 0.6949459, 0.6951464, 0.69534695, 0.6957481, 0.69695145, 0.6997593, 0.70016044, 0.7009627, 0.70076215, 0.70236665, 0.7021661, 0.70256716, 0.7037706, 0.70336944]","[0.1891892, 0.67207205, 0.6756757, 0.6756757, 0.6756757, 0.6756757, 0.6774775, 0.67927927, 0.67927927, 0.68108106, 0.6828829, 0.6864865, 0.6900901, 0.6882883, 0.6936937, 0.6954955, 0.6936937, 0.6936937, 0.6900901, 0.6864865]",0.6984127163887024
18,16,500,0.005,"[0.857139410453296, 0.7620375665660082, 0.7219925863982872, 0.7030842231307889, 0.6927745408003846, 0.6856225353381359, 0.6812552867335485, 0.6774836441765719, 0.6754705233598779, 0.673594773341698, 0.672733162858139, 0.671225948286879, 0.668991198393412, 0.6680252164709869, 0.6668569026966914, 0.6663687194010555, 0.6653992729735958, 0.6658577754752875, 0.664370377117307, 0.6636268489579814]","[0.8241591045448372, 0.7760488466099575, 0.7450266496555226, 0.7307536693306657, 0.7222225950644897, 0.7174976290883245, 0.714621089600228, 0.7126935860058209, 0.7110660350000536, 0.7129309784184705, 0.709212315512133, 0.7104297564910339, 0.7078126813914325, 0.7080008988981848, 0.707196206659884, 0.7060639756219881, 0.7054649263888866, 0.7051239255312327, 0.7077986259718199, 0.7033037591624904]","[0.666065, 0.69534695, 0.6957481, 0.69534695, 0.69695145, 0.6987565, 0.7013638, 0.7013638, 0.7019655, 0.70477337, 0.7059767, 0.7075812, 0.70657843, 0.70738065, 0.7077818, 0.708584, 0.70818293, 0.7071801, 0.7091857, 0.7103891]","[0.6756757, 0.6756757, 0.6774775, 0.68108106, 0.6828829, 0.67927927, 0.6846847, 0.6828829, 0.6774775, 0.68108106, 0.6864865, 0.6900901, 0.6900901, 0.6882883, 0.6882883, 0.6864865, 0.6882883, 0.6864865, 0.6864865, 0.6864865]",0.6854256987571716
19,16,500,0.1,"[0.8356119528191662, 0.7129366391880465, 0.6989868390383225, 0.6862654826796968, 0.6811383473696213, 0.6769348941220369, 0.6780361455700458, 0.6742476282997683, 0.6735853961658822, 0.6681799314321403, 0.6670758933653756, 0.6646180608355755, 0.6643751397268676, 0.6661773897824018, 0.6658742688670963, 0.6628443078491709, 0.6618622297796914, 0.6596631410845877, 0.6576064238575057, 0.6609260951521116]","[0.7542124793336198, 0.7340768779720273, 0.7177829049729012, 0.7112730392464647, 0.7056087470269418, 0.706806729505728, 0.7004284069344804, 0.6975129778320724, 0.6933525005976359, 0.695392889482481, 0.7042618350939708, 0.6887265535088273, 0.6899681639026951, 0.7066149921030611, 0.6910645188512029, 0.6985039963378562, 0.6905979932965459, 0.688835396959975, 0.7043174773723155, 0.698631625454705]","[0.68311274, 0.6951464, 0.6951464, 0.6949459, 0.6951464, 0.69534695, 0.6949459, 0.69273967, 0.6947453, 0.697152, 0.6989571, 0.7019655, 0.70336944, 0.7029683, 0.7005616, 0.6983554, 0.6981548, 0.7029683, 0.70116323, 0.70397115]","[0.6756757, 0.6756757, 0.6756757, 0.6738739, 0.6756757, 0.6738739, 0.6918919, 0.6738739, 0.6756757, 0.7027027, 0.6756757, 0.6990991, 0.7027027, 0.6936937, 0.6900901, 0.6918919, 0.6900901, 0.6936937, 0.6918919, 0.6846847]",0.6904761791229248
20,16,1000,0.001,"[1.2653486938109324, 1.1675929000374785, 1.0877280165476824, 1.0216432162857514, 0.9693185888138154, 0.9277389630513931, 0.8954913349119096, 0.8696450284098316, 0.8498369602137572, 0.8335187907348997, 0.8192270876555093, 0.806931049671701, 0.7961096512329325, 0.7861310738996956, 0.7770893025771232, 0.7688668220099607, 0.7610588709465529, 0.7538258024262369, 0.7472076033713873, 0.741293327783515]","[1.2223873138427734, 1.1358307600021362, 1.0636390447616577, 1.006258249282837, 0.9620370268821716, 0.9287148118019104, 0.9035600423812866, 0.8840625882148743, 0.8684275150299072, 0.85500568151474, 0.8431141376495361, 0.832321047782898, 0.8223351240158081, 0.8129879832267761, 0.8042212128639221, 0.7956681251525879, 0.7875679135322571, 0.7802702784538269, 0.773714005947113, 0.7676860094070435]","[0.39129564, 0.41054955, 0.43622142, 0.49037305, 0.5720016, 0.6143201, 0.6359807, 0.6580425, 0.6674689, 0.6768953, 0.68150824, 0.6869234, 0.6895307, 0.69354194, 0.6951464, 0.6955475, 0.6967509, 0.697152, 0.6989571, 0.69915766]","[0.4036036, 0.4234234, 0.44144145, 0.53513515, 0.5855856, 0.62522525, 0.6378378, 0.65405405, 0.65585583, 0.6576577, 0.66126126, 0.66306305, 0.6738739, 0.68108106, 0.67927927, 0.68108106, 0.68108106, 0.67927927, 0.6828829, 0.6828829]",0.6890332102775574
21,16,1000,0.002,"[1.323852347505174, 1.1908913011585331, 1.0870179506941489, 1.0079882458611469, 0.9458450601610657, 0.8965375318232666, 0.858004472794133, 0.8285875005794728, 0.805706537468004, 0.7872757086111176, 0.7721153329377953, 0.7586635815489976, 0.747161948676096, 0.7370696003017204, 0.7293698993783087, 0.7229206530004441, 0.7175151417640812, 0.7125901865806151, 0.7082016126869484, 0.7042533647234641]","[1.2270256280899048, 1.1178431510925293, 1.035430669784546, 0.974338948726654, 0.9281812906265259, 0.8931021094322205, 0.8670315742492676, 0.8478872776031494, 0.8329581022262573, 0.8190164566040039, 0.8054323196411133, 0.7922572493553162, 0.7796741724014282, 0.7690932154655457, 0.7606539130210876, 0.7536206841468811, 0.7478840351104736, 0.7430732250213623, 0.7386341691017151, 0.734611988067627]","[0.17769755, 0.2837946, 0.3527878, 0.5866426, 0.66686726, 0.6877256, 0.69434416, 0.6949459, 0.6955475, 0.6955475, 0.6955475, 0.6955475, 0.6955475, 0.69614923, 0.6963498, 0.69655037, 0.6963498, 0.6989571, 0.6999599, 0.700361]","[0.24324325, 0.34234235, 0.4018018, 0.66306305, 0.67207205, 0.6828829, 0.68108106, 0.6774775, 0.6774775, 0.6774775, 0.6774775, 0.6774775, 0.6774775, 0.6774775, 0.6774775, 0.6774775, 0.6756757, 0.6738739, 0.6756757, 0.6774775]",0.6897546648979187
22,16,1000,0.003,"[1.0957769327167521, 0.9233811701630379, 0.8252173670075574, 0.7823459647814051, 0.7628084625578099, 0.7517084460922192, 0.7426449168029675, 0.7349004484399274, 0.7283578957126555, 0.7228964647757112, 0.7179893037663662, 0.7132291381635486, 0.7091954612272885, 0.7056163598436263, 0.702559286841321, 0.6990520875472119, 0.696201112511356, 0.693661327539942, 0.6911102537644038, 0.6889349259720048]","[1.0004022121429443, 0.8886134028434753, 0.8413425087928772, 0.8246117234230042, 0.8158714771270752, 0.8061409592628479, 0.7954751253128052, 0.784719705581665, 0.7758611440658569, 0.7679858803749084, 0.7610024213790894, 0.755591869354248, 0.7508141398429871, 0.7466910481452942, 0.7420955896377563, 0.7379882335662842, 0.7344064116477966, 0.7313932180404663, 0.7280983924865723, 0.7251655459403992]","[0.43662253, 0.61552346, 0.6504212, 0.6795026, 0.69113517, 0.69534695, 0.69534695, 0.6949459, 0.69594866, 0.6967509, 0.6967509, 0.69855595, 0.70016044, 0.7019655, 0.70116323, 0.70176494, 0.7015644, 0.70236665, 0.7029683, 0.70357]","[0.5837838, 0.6126126, 0.64504504, 0.66486484, 0.6774775, 0.6774775, 0.6774775, 0.67927927, 0.6774775, 0.6774775, 0.67927927, 0.67927927, 0.68108106, 0.6864865, 0.6900901, 0.6918919, 0.6882883, 0.6864865, 0.6864865, 0.6900901]",0.6810966730117798
23,16,1000,0.005,"[1.0593919187867875, 0.9079771655130903, 0.8441118673297042, 0.7889084567805633, 0.7548379394073731, 0.7292988307974303, 0.7109130495674295, 0.7009369406028775, 0.6947933768250595, 0.6906777058458692, 0.6870694793088341, 0.6848010624502253, 0.682513799191095, 0.6810110114780813, 0.6792597597830276, 0.6773586456573875, 0.6760561394729722, 0.6752679414458415, 0.6740120644077832, 0.6727431048315976]","[0.9704378843307495, 0.9216555953025818, 0.8495275974273682, 0.7937056422233582, 0.7599149942398071, 0.7364763617515564, 0.7234897017478943, 0.7148061394691467, 0.7068276405334473, 0.7031291127204895, 0.7018948197364807, 0.7001414895057678, 0.6983792185783386, 0.698489785194397, 0.697176992893219, 0.6971291899681091, 0.6969927549362183, 0.6972261071205139, 0.6970186233520508, 0.6963741183280945]","[0.41034898, 0.6951464, 0.6951464, 0.6947453, 0.6957481, 0.69655037, 0.69655037, 0.6977537, 0.6977537, 0.6981548, 0.6997593, 0.6997593, 0.70236665, 0.70357, 0.70336944, 0.70477337, 0.70657843, 0.7045728, 0.7055756, 0.7059767]","[0.6774775, 0.6756757, 0.6756757, 0.6774775, 0.67927927, 0.68108106, 0.6828829, 0.6846847, 0.6972973, 0.6972973, 0.6990991, 0.6936937, 0.6936937, 0.6954955, 0.6918919, 0.6972973, 0.6954955, 0.6954955, 0.6972973, 0.6972973]",0.691919207572937
24,16,1000,0.1,"[0.9791577722334833, 0.7307891418931, 0.7046374675264523, 0.6954456983299271, 0.6896144281273332, 0.6875659939853532, 0.687006778665398, 0.6850471902553499, 0.6802085158196597, 0.6796482920264126, 0.6743920939637149, 0.6736835336474783, 0.6715494300101686, 0.6723453156736736, 0.6717254551739469, 0.6699501123478075, 0.6681946101458351, 0.6668115344527635, 0.6655730999142493, 0.6650184497410544]","[0.7988091111183167, 0.7409312725067139, 0.7220185995101929, 0.7145422101020813, 0.7146205902099609, 0.7015343904495239, 0.7121102809906006, 0.7039331197738647, 0.6993025541305542, 0.7049736380577087, 0.7017710208892822, 0.6987770199775696, 0.7031630873680115, 0.7048344016075134, 0.7082845568656921, 0.7000431418418884, 0.6995487213134766, 0.6993885636329651, 0.7015843391418457, 0.696988046169281]","[0.6087044, 0.6951464, 0.6951464, 0.6951464, 0.6987565, 0.7029683, 0.697152, 0.6973526, 0.70116323, 0.6997593, 0.69855595, 0.6993582, 0.7019655, 0.7021661, 0.7019655, 0.70016044, 0.6997593, 0.70357, 0.70357, 0.70336944]","[0.6756757, 0.6756757, 0.6756757, 0.6774775, 0.6900901, 0.6846847, 0.6756757, 0.6864865, 0.6918919, 0.6828829, 0.6864865, 0.6882883, 0.6900901, 0.6864865, 0.6864865, 0.6864865, 0.6864865, 0.6864865, 0.6882883, 0.6846847]",0.701298713684082
25,32,100,0.001,"[0.9217880955432918, 0.7461744187780044, 0.7005368432174282, 0.6866258100912459, 0.6804358500866253, 0.6757696049547176, 0.6730888634382172, 0.67119923082165, 0.6690408534378208, 0.6680346686726252, 0.6672970120609404, 0.6656532215393073, 0.6648203421203286, 0.6642676571550686, 0.6624004794467753, 0.6613639609621463, 0.6613043840754907, 0.6605011146804007, 0.6599738680355242, 0.6586133309315354]","[0.8322728968955375, 0.7493880503886455, 0.7215700133426769, 0.7134967870540447, 0.709342190811226, 0.7106015542605976, 0.7043656416841455, 0.7016641277450699, 0.7006280524236662, 0.7005416686470444, 0.6993276052646809, 0.6982077472918743, 0.6980844306516217, 0.6981470692265141, 0.698225220044454, 0.6984785097139375, 0.6962160468101501, 0.6952707853403177, 0.6973468467995927, 0.6946846649453446]","[0.6231448, 0.69534695, 0.6997593, 0.70176494, 0.70397115, 0.7071801, 0.7087846, 0.70497394, 0.7101885, 0.70738065, 0.7087846, 0.70898515, 0.7083835, 0.7071801, 0.70898515, 0.71219414, 0.7101885, 0.70958686, 0.70818293, 0.7123947]","[0.6756757, 0.67927927, 0.68108106, 0.68108106, 0.6918919, 0.6936937, 0.6954955, 0.6972973, 0.6954955, 0.6936937, 0.6990991, 0.6918919, 0.7009009, 0.6990991, 0.6990991, 0.6990991, 0.7045045, 0.6990991, 0.6990991, 0.6990991]",0.6897546648979187
26,32,100,0.002,"[0.8335653229788801, 0.7058496403971495, 0.6832571197741968, 0.6753746432039665, 0.6725341606895655, 0.6697976524170938, 0.6671939441778073, 0.665588864852662, 0.6632225355660155, 0.6628312519693585, 0.6619093239283494, 0.6621047820712112, 0.6602215114435517, 0.6588763997012528, 0.6599651679569968, 0.657483218020337, 0.6571483916180515, 0.6577299337668252, 0.656903066168432, 0.6552189978977498]","[0.7590940417470159, 0.7209754559370849, 0.7033364450609362, 0.6984729058033711, 0.6986051067575678, 0.6957790196478904, 0.6937445428994324, 0.6968436917743167, 0.7009743844066654, 0.6951478365305308, 0.6967173336862443, 0.697623669564187, 0.6979847518173424, 0.6939683878743971, 0.6938549752707954, 0.6929071282481288, 0.6953509138511108, 0.6940715957332302, 0.6958325650240924, 0.6916297620481199]","[0.65904534, 0.69855595, 0.6993582, 0.7043722, 0.7043722, 0.7077818, 0.70577615, 0.7087846, 0.7075812, 0.7093863, 0.7093863, 0.7107902, 0.7101885, 0.70898515, 0.7097874, 0.71119136, 0.7123947, 0.71119136, 0.7113919, 0.71319693]","[0.6828829, 0.6756757, 0.6882883, 0.6918919, 0.6918919, 0.6864865, 0.6936937, 0.6918919, 0.6864865, 0.6900901, 0.6864865, 0.6936937, 0.6828829, 0.6864865, 0.6864865, 0.6918919, 0.6864865, 0.6864865, 0.6918919, 0.6936937]",0.6911976933479309
27,32,100,0.003,"[0.7924318652864542, 0.6873235471316528, 0.676614599107405, 0.6720230306815872, 0.6697895111350998, 0.666361660494462, 0.6648836934418263, 0.6625930083070565, 0.6621943214453228, 0.6617660491618582, 0.6592500748951847, 0.6574849843548524, 0.6574785849964863, 0.6567057829471271, 0.6556967519107134, 0.6536437938407488, 0.6527390792051377, 0.652065065482798, 0.6514187705024294, 0.6513962319372554]","[0.7213660489331495, 0.707970917224884, 0.7035601004823908, 0.700149465788592, 0.7066837237761902, 0.7018562528464172, 0.7038376175605499, 0.7024716949677682, 0.6972182307157431, 0.7013967370127773, 0.6998969413138725, 0.6983894716511976, 0.6975282779685011, 0.7106741489590825, 0.7080592475495897, 0.7135933283213023, 0.6996557256122967, 0.7023587656450702, 0.7087501056559451, 0.7028306395083934]","[0.66726834, 0.7005616, 0.70818293, 0.70738065, 0.7053751, 0.7043722, 0.70657843, 0.7093863, 0.7103891, 0.7119936, 0.70798236, 0.7091857, 0.71058965, 0.7135981, 0.70738065, 0.7107902, 0.71058965, 0.711793, 0.71279585, 0.71159244]","[0.6900901, 0.6954955, 0.6864865, 0.6864865, 0.6846847, 0.6846847, 0.6900901, 0.6864865, 0.6918919, 0.6864865, 0.6882883, 0.6864865, 0.6918919, 0.68108106, 0.68108106, 0.68108106, 0.6882883, 0.6846847, 0.6774775, 0.67927927]",0.7005771994590759
28,32,100,0.005,"[0.7532964198167573, 0.6840878790801087, 0.6743071781694769, 0.6683485697322804, 0.6690747298918907, 0.6652644550374747, 0.6626337671251217, 0.6610120395030356, 0.6609347650577302, 0.6563788980209727, 0.6554443278658882, 0.6526465921864852, 0.6543555943018167, 0.6523471517444278, 0.6502943940302286, 0.6514524299123896, 0.6463329958667059, 0.6462832786594105, 0.6458396250303615, 0.6426503468219698]","[0.7136729348887194, 0.7009132746103648, 0.6969994483767329, 0.7015718484784031, 0.6993079781532288, 0.7054405099636799, 0.6974274532215016, 0.701035221417745, 0.699424209358456, 0.7069755465060741, 0.7003421874733659, 0.6973167631003234, 0.7034661200669434, 0.7051772985372458, 0.6985128264169436, 0.6999277843011392, 0.6972033751977457, 0.6980982438938038, 0.7078987859390877, 0.7084632145391928]","[0.690734, 0.6967509, 0.7051745, 0.7037706, 0.7053751, 0.7029683, 0.7069795, 0.7133975, 0.70657843, 0.7059767, 0.7101885, 0.71159244, 0.711793, 0.71219414, 0.7139992, 0.71219414, 0.71941435, 0.7158043, 0.7188127, 0.7192138]","[0.6864865, 0.6936937, 0.6918919, 0.6954955, 0.6882883, 0.68108106, 0.6864865, 0.68108106, 0.6864865, 0.6882883, 0.68108106, 0.68108106, 0.6918919, 0.6936937, 0.6972973, 0.6846847, 0.6918919, 0.6936937, 0.6900901, 0.6738739]",0.6883116960525513
