,lookback,n_units,batch_size,ln_rate,train_loss,val_loss,train_acc,val_acc,test_acc
10,5,32,100,0.005,"[0.21858510674277862, 0.21852247802913047, 0.2185200538121097, 0.21851931134494218, 0.21851898728404998, 0.21851882219155214, 0.21851874554891962, 0.2185186923134393, 0.21851866738561732, 0.21851864902533766, 0.21851865038042037, 0.21851865102428553, 0.21851866441957923, 0.2185186651852752, 0.21851865217774386]","[0.49819918401835195, 0.49819396990300946, 0.4981927670511528, 0.49819229559347517, 0.4981920894517795, 0.4981920168287918, 0.4981919290356688, 0.49819189137930475, 0.49819188868956443, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417]","[0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613]","[0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143]",0.7385952472686768
11,5,32,100,0.1,"[0.21854700398145688, 0.21851872523593657, 0.2185186455656798, 0.21851865582462388, 0.2185186573879859, 0.21851865525216757, 0.21851865401320503, 0.21851865318624644, 0.21851865610587504, 0.21851864470310114, 0.21851866703991263, 0.2185186527188431, 0.21851866725507282, 0.2185186483878251, 0.21851865885632013]","[0.49819215400554645, 0.49819188868956443, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417]","[0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613]","[0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143]",0.7385952472686768
12,5,32,500,0.001,"[0.21889464818883353, 0.2188127705597796, 0.21875013593346515, 0.21870306442416093, 0.21866701574437544, 0.21863890176625922, 0.2186169094413172, 0.21859933032131923, 0.21858521187188204, 0.2185738627757355, 0.2185645250940792, 0.21855699000383044, 0.21855082285722446, 0.21854576403862117, 0.2185416671764128]","[0.49848429907099867, 0.49842334869536253, 0.4983767131175375, 0.4983408356401464, 0.4983130019924701, 0.4982911470995053, 0.4982736680912197, 0.49825961860939055, 0.4982482760821869, 0.49823895215127445, 0.4982313546032682, 0.4982251105325747, 0.49821992772580914, 0.4982157291488097, 0.49821227272495033]","[0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613]","[0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143]",0.7385952472686768
13,5,32,500,0.005,"[0.2187662827937491, 0.21860684602794664, 0.21855157942016504, 0.21853330982318245, 0.2185263062462013, 0.2185229804146057, 0.2185214679223977, 0.21852065485376396, 0.21852017251762826, 0.21851984354499496, 0.21851958879107025, 0.21851941584691337, 0.2185192883062535, 0.21851917585213707, 0.218519066704571]","[0.49832150652090135, 0.4982400549447924, 0.4982117726484361, 0.498201837393351, 0.4981972390133551, 0.49819508593004963, 0.4981941285976864, 0.4981935441709167, 0.49819314802596715, 0.4981928827099852, 0.49819267118880894, 0.4981925367017946, 0.498192405872827, 0.49819232518061835, 0.49819227138581257]","[0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613]","[0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143]",0.7385952472686768
14,5,32,500,0.1,"[0.21863412094948906, 0.2185319116236646, 0.218521885705468, 0.2185195914769881, 0.21851900434072885, 0.21851881174088789, 0.2185187351956084, 0.21851870133195825, 0.21851867578836964, 0.21851865488277628, 0.2185186579530376, 0.21851865623321268, 0.21851866019606334, 0.21851866521578248, 0.21851864448522829]","[0.4982157573372879, 0.4981976510815672, 0.49819333264974053, 0.4981924596676327, 0.4981921136594421, 0.4981919828304745, 0.4981919290356688, 0.4981919021382659, 0.4981919021382659, 0.498191875240863, 0.498191875240863, 0.498191875240863, 0.498191875240863, 0.498191875240863, 0.498191875240863]","[0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613]","[0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143]",0.7385952472686768
15,5,32,800,0.001,"[0.21893025077475645, 0.2188649323289606, 0.2188107356255622, 0.21876698576844106, 0.21873088087101433, 0.21870108394439036, 0.2186762827292641, 0.21865516211889874, 0.21863749339751862, 0.21862244992455246, 0.2186096341243378, 0.21859861863085372, 0.21858920736611487, 0.21858100779130246, 0.21857399524263185]","[0.49854007363319397, 0.4984872043132782, 0.49844372272491455, 0.498407781124115, 0.49837809801101685, 0.49835315346717834, 0.49833208322525024, 0.4983142614364624, 0.4982990622520447, 0.4982859492301941, 0.4982747435569763, 0.4982651174068451, 0.4982568025588989, 0.49824953079223633, 0.4982432425022125]","[0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613]","[0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143]",0.7385952472686768
16,5,32,800,0.005,"[0.21883352292871341, 0.21867047429132633, 0.21859416168217485, 0.2185575690962425, 0.21854026089801887, 0.21853197203587932, 0.21852734588035758, 0.21852464761568677, 0.21852315259429644, 0.2185222162976891, 0.21852157707914968, 0.21852107073876906, 0.21852067733256034, 0.21852037948281447, 0.218520129465138]","[0.49838054180145264, 0.49828749895095825, 0.4982421398162842, 0.49821949005126953, 0.49820807576179504, 0.49820199608802795, 0.49819862842559814, 0.4981967806816101, 0.49819570779800415, 0.49819496273994446, 0.4981943666934967, 0.49819397926330566, 0.4981936514377594, 0.4981933832168579, 0.4981931746006012]","[0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613]","[0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143]",0.7385952472686768
17,5,32,800,0.1,"[0.21867061736687848, 0.2185428630798421, 0.21852671232677184, 0.21852182074831508, 0.2185199964434112, 0.21851919867197034, 0.21851896353946862, 0.2185188315087942, 0.21851872876196776, 0.21851869643524152, 0.21851868530872212, 0.21851867368569675, 0.21851866482635524, 0.21851864924125206, 0.21851866286425933]","[0.4982246160507202, 0.4982047379016876, 0.49819648265838623, 0.4981938600540161, 0.49819260835647583, 0.49819231033325195, 0.49819210171699524, 0.4981919825077057, 0.4981919229030609, 0.4981918931007385, 0.4981918931007385, 0.49819186329841614, 0.49819186329841614, 0.49819186329841614, 0.49819186329841614]","[0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613]","[0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143]",0.7385952472686768
18,5,64,100,0.001,"[0.21870457883079755, 0.21857012892266603, 0.21854033056076375, 0.21852977874397653, 0.21852527021444806, 0.21852296594524398, 0.2185216059589151, 0.21852072255873803, 0.21852012650148142, 0.21851972835066574, 0.21851943263205284, 0.2185192332318122, 0.2185190807789185, 0.2185189634890345, 0.2185188973597423]","[0.49827438582151806, 0.49822375823874765, 0.49820705419843375, 0.49820043356410004, 0.4981972676321918, 0.49819544538694166, 0.4981943787435332, 0.4981936625194894, 0.4981931345772657, 0.4981927993280363, 0.4981925528402363, 0.49819236283698237, 0.4981922212490536, 0.49819217283372846, 0.498192084072299]","[0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613]","[0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143]",0.7385952472686768
19,5,64,100,0.005,"[0.21858413024870343, 0.2185207922465412, 0.21851913464572123, 0.2185188113439042, 0.2185187026426771, 0.21851866839520595, 0.21851865109221763, 0.21851865557582587, 0.21851865591030153, 0.2185186592997325, 0.21851865752541352, 0.2185186493958485, 0.21851864300501603, 0.218518651570375, 0.21851865597307146]","[0.4981969135547803, 0.4981926631195881, 0.4981921432465853, 0.49819193172540904, 0.49819189137930475, 0.49819188868956443, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417, 0.49819188599982417]","[0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613, 0.7392613]","[0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143, 0.71480143]",0.7385952472686768
