,lookback,n_units,batch_size,ln_rate,train_loss,val_loss,train_acc,val_acc,test_acc
10,5,32,100,0.005,"[0.2708822554402238, 0.2707916031681979, 0.27078749821590475, 0.27078643150772125, 0.2707860206714735, 0.27078585214592515, 0.2707857791420203, 0.27078572839531534, 0.2707856787119734, 0.27078566879677074, 0.27078567063776704, 0.27078567095277206, 0.2707856593114329, 0.27078567778693213, 0.2707856621326884]","[0.23643203375097938, 0.2364193946779562, 0.2364169553513044, 0.23641619624545396, 0.236415892708144, 0.23641575380568988, 0.23641567450788054, 0.23641566794349234, 0.23641561490323576, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756]","[0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264]","[0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696]",0.7442477941513062
11,5,32,100,0.1,"[0.2708208035643488, 0.27078589432277644, 0.27078569671363106, 0.270785665589236, 0.27078566578144725, 0.2707856738277882, 0.27078566929265485, 0.2707856715977546, 0.27078567516812874, 0.270785672365815, 0.2707856748712103, 0.270785667958815, 0.27078568188497393, 0.2707856620251877, 0.2707856709367363]","[0.23641647457551326, 0.2364156876366569, 0.23641561490323576, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641561490323576, 0.23641560833884756, 0.23641560833884756]","[0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264]","[0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696]",0.7442477941513062
12,5,32,500,0.001,"[0.27116197540621445, 0.2710886166283613, 0.27103245172074886, 0.2709887895202239, 0.2709540869416575, 0.2709260993391122, 0.2709031927401393, 0.27088443937841394, 0.2708689193018576, 0.2708560896635062, 0.27084536895408096, 0.2708364444158228, 0.2708290142553356, 0.27082279267514603, 0.2708176290445068]","[0.23676905035972595, 0.23670236766338348, 0.23665177822113037, 0.2366117238998413, 0.23657934367656708, 0.23655293881893158, 0.23653146624565125, 0.23651351034641266, 0.23649856448173523, 0.23648612201213837, 0.23647572100162506, 0.23646701872348785, 0.2364596724510193, 0.2364535927772522, 0.2364484965801239]","[0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264]","[0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696]",0.7442477941513062
13,5,32,500,0.005,"[0.2710183000035341, 0.2708720944004957, 0.2708242754644457, 0.27080519574148154, 0.27079658605010304, 0.2707926230649022, 0.2707905081051192, 0.27078918771917815, 0.2707883807806984, 0.27078783406969514, 0.2707874337218104, 0.2707871355450794, 0.27078687657846784, 0.27078668793276417, 0.27078652058435415]","[0.2365499883890152, 0.23647548258304596, 0.23644623160362244, 0.23643216490745544, 0.2364257425069809, 0.23642238974571228, 0.23642034828662872, 0.23641911149024963, 0.23641833662986755, 0.23641780018806458, 0.23641738295555115, 0.23641705513000488, 0.2364168018102646, 0.23641660809516907, 0.23641644418239594]","[0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264]","[0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696]",0.7442477941513062
14,5,32,500,0.1,"[0.270930765789237, 0.27080081465023825, 0.2707904114284906, 0.270787509104123, 0.27078643554902593, 0.2707859698481088, 0.27078583069385076, 0.2707857460054019, 0.2707857207991576, 0.270785678489655, 0.2707856776289183, 0.27078567887890537, 0.2707856812406288, 0.27078566888631894, 0.2707856595443106]","[0.23644374310970306, 0.23642221093177795, 0.23641826212406158, 0.23641668260097504, 0.23641596734523773, 0.23641575872898102, 0.23641566932201385, 0.23641562461853027, 0.23641559481620789, 0.2364155799150467, 0.2364155799150467, 0.2364155650138855, 0.2364155650138855, 0.2364155650138855, 0.2364155650138855]","[0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264]","[0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696]",0.7442477941513062
15,5,32,800,0.001,"[0.2711916363631097, 0.2711385159858571, 0.27109202317873404, 0.27105250725098207, 0.27101891538457656, 0.2709901028180023, 0.27096532623294756, 0.2709437208218934, 0.270924958568441, 0.2709086425227805, 0.27089449778648755, 0.2708819795573285, 0.2708710910343352, 0.2708614927195497, 0.2708531419874729]","[0.23680022358894348, 0.23675136268138885, 0.23670952022075653, 0.2366737723350525, 0.23664303123950958, 0.23661625385284424, 0.23659269511699677, 0.2365722358226776, 0.23655442893505096, 0.2365388125181198, 0.2365250587463379, 0.2365129441022873, 0.2365022897720337, 0.2364930510520935, 0.23648490011692047]","[0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264]","[0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696]",0.7442477941513062
16,5,32,800,0.005,"[0.27108103205372897, 0.27093208377081185, 0.2708633902583428, 0.2708285766356068, 0.27081089058250124, 0.2708016464983332, 0.2707964934619166, 0.27079331782743105, 0.2707914345282563, 0.27079031282205746, 0.27078956116579284, 0.2707889444240464, 0.27078845761104164, 0.27078807263331056, 0.27078774668639977]","[0.23661546409130096, 0.23652221262454987, 0.23647388815879822, 0.23645009100437164, 0.23643742501735687, 0.23643049597740173, 0.2364262044429779, 0.23642341792583466, 0.23642177879810333, 0.2364206612110138, 0.23641976714134216, 0.23641906678676605, 0.23641854524612427, 0.23641814291477203, 0.2364177703857422]","[0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264]","[0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696]",0.7442477941513062
17,5,32,800,0.1,"[0.2709584742572514, 0.2708204598813657, 0.2707968599105659, 0.27079072012046346, 0.2707880674171991, 0.2707868821494698, 0.2707863159044601, 0.2707860224499023, 0.2707858766911806, 0.2707858403026692, 0.27078573638196374, 0.2707857197045052, 0.2707857120145265, 0.27078567625466354, 0.2707856926580022]","[0.23646627366542816, 0.23643158376216888, 0.23642268776893616, 0.23641879856586456, 0.2364172339439392, 0.23641638457775116, 0.2364160120487213, 0.2364158183336258, 0.23641572892665863, 0.23641566932201385, 0.23641562461853027, 0.23641559481620789, 0.23641559481620789, 0.2364155799150467, 0.2364155799150467]","[0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264]","[0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696]",0.7442477941513062
18,5,64,100,0.001,"[0.27103899919997815, 0.2708636770565897, 0.2708172898842018, 0.2708013522063835, 0.27079468897583714, 0.27079149835093763, 0.27078971039274824, 0.2707886343269305, 0.27078790534999, 0.2707873884875089, 0.27078701513499537, 0.27078672574032997, 0.2707865176202036, 0.2707863566068766, 0.27078620806734954]","[0.23655173957085293, 0.23646837551688307, 0.2364408604899167, 0.2364297039183226, 0.23642441590977134, 0.23642153309305333, 0.23641985129679877, 0.2364187497924603, 0.23641795838982, 0.2364174306130094, 0.23641702755957447, 0.23641671798302738, 0.23641648665398754, 0.23641630180081608, 0.2364161699879012]","[0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264]","[0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696]",0.7442477941513062
19,5,64,100,0.005,"[0.270864891164088, 0.2707898309371064, 0.27078687973049154, 0.27078615480176516, 0.27078586159812923, 0.27078576883286676, 0.2707857036422442, 0.27078569624474996, 0.2707856794084061, 0.2707856725474116, 0.27078566719144903, 0.2707856665881566, 0.270785665469901, 0.2707856695423456, 0.2707856648306081]","[0.23642589578544515, 0.23641785388475997, 0.23641642101010563, 0.23641594522324952, 0.23641575380568988, 0.23641567450788054, 0.23641562803201213, 0.23641561490323576, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756, 0.23641560833884756]","[0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264, 0.72921264]","[0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696, 0.7246696]",0.7442477941513062
