,n_units,batch_size,ln_rate,train_loss,val_loss,train_acc,val_acc,test_acc
20,16,1000,0.001,"[0.8044148868841193, 0.7832770853027301, 0.7643338498034441, 0.7477295139779826, 0.7330418455519448, 0.7194956282368158, 0.7073732240105364, 0.6962674709864042, 0.6857341295067105, 0.6766961117705044, 0.6686083509699198, 0.6615639648617294, 0.6552041505791794, 0.6495779672397747, 0.6440750584036196, 0.6391667621326026, 0.6350688517595743, 0.630848305702592, 0.6270056462077506, 0.623841831639164]","[0.7936844825744629, 0.7749070525169373, 0.759099006652832, 0.7461243867874146, 0.7347705960273743, 0.7246463298797607, 0.7156815528869629, 0.7075204849243164, 0.7003127336502075, 0.6938880681991577, 0.6883388757705688, 0.6833738684654236, 0.6785576939582825, 0.674272894859314, 0.6702770590782166, 0.6665788888931274, 0.6629287600517273, 0.6596206426620483, 0.6567180752754211, 0.6541128158569336]","[0.77677494, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.77677494, 0.7771761, 0.77677494]","[0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7747748]",0.7914862632751465
21,16,1000,0.002,"[1.1442745726031087, 0.9636636001251808, 0.8423300134432732, 0.7708706883508136, 0.7322311263891573, 0.7080618164121412, 0.6878487481872002, 0.6711725187359017, 0.6565645693345955, 0.6440822978216723, 0.6342682386563573, 0.6273229091558598, 0.6222159513210705, 0.6180927328349977, 0.6148006630814128, 0.6122378392531315, 0.6100470345038465, 0.6081565852582191, 0.60648048098576, 0.6049112039209129]","[1.0254836082458496, 0.8787449598312378, 0.7922555804252625, 0.746710479259491, 0.7188745141029358, 0.6978288888931274, 0.6798285841941833, 0.6635303497314453, 0.6492746472358704, 0.6379316449165344, 0.6300739645957947, 0.6246456503868103, 0.6211480498313904, 0.618816614151001, 0.6172683835029602, 0.6166766881942749, 0.6162028908729553, 0.6160892248153687, 0.61600261926651, 0.6158599257469177]","[0.25290814, 0.51263535, 0.7344565, 0.75651824, 0.77015644, 0.7745688, 0.77677494, 0.7771761, 0.7769755, 0.7771761, 0.7771761, 0.77737665, 0.77858, 0.77958286, 0.7791817, 0.7793823, 0.77958286, 0.7791817, 0.77958286, 0.77998394]","[0.42522523, 0.76036036, 0.7675676, 0.772973, 0.7747748, 0.7747748, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.77837837, 0.77837837, 0.77837837, 0.7765766, 0.7765766, 0.7765766, 0.77837837, 0.78018016, 0.78018016]",0.7936508059501648
22,16,1000,0.003,"[1.4456088754770222, 1.171005451913536, 0.9824447184980418, 0.8652596758447686, 0.7913387670270229, 0.7456123408810279, 0.713397010043114, 0.6902113085141203, 0.6706862953643554, 0.6544433021660172, 0.641379886203342, 0.632413562526198, 0.6265809720078004, 0.6218251162535495, 0.6176885674624284, 0.6138807927514959, 0.6102008737811974, 0.6066156106687577, 0.6033906275328029, 0.6002915999136724]","[1.25764000415802, 1.0472924709320068, 0.9150537252426147, 0.834770143032074, 0.7860808372497559, 0.7529312968254089, 0.730352520942688, 0.7118721604347229, 0.695741593837738, 0.682059109210968, 0.672045886516571, 0.6648775935173035, 0.6600187420845032, 0.6565839648246765, 0.653363049030304, 0.6506317257881165, 0.6483041048049927, 0.6458324790000916, 0.6432305574417114, 0.6402809023857117]","[0.15804252, 0.28479743, 0.47513038, 0.6143201, 0.7761733, 0.7777778, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.77737665, 0.77797836, 0.77817893, 0.7787806, 0.7787806, 0.77858, 0.7787806, 0.77837944, 0.7777778, 0.77837944]","[0.21261261, 0.3783784, 0.56216216, 0.77837837, 0.77837837, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.77837837, 0.78018016, 0.78018016, 0.78018016, 0.77837837, 0.77837837, 0.77837837, 0.7765766, 0.7747748, 0.7765766, 0.7765766]",0.7979797720909119
23,16,1000,0.005,"[1.341330361901829, 1.0307339230455934, 0.867910295043468, 0.7831458549063415, 0.7279691326058728, 0.6901550091656632, 0.6640479363593719, 0.6456570676709101, 0.6325864920021299, 0.6252275827511505, 0.619399544349216, 0.6142990012700617, 0.6102207475429646, 0.607050109689034, 0.6043498235154333, 0.601923974173355, 0.5995596540629314, 0.5971472630336301, 0.5950209933784751, 0.5930358200631752]","[1.1230064630508423, 0.9123347997665405, 0.8110305666923523, 0.7511153221130371, 0.7129432559013367, 0.6887734532356262, 0.6709539294242859, 0.6579219102859497, 0.6503154635429382, 0.6466270089149475, 0.6444932818412781, 0.6436290144920349, 0.6429240703582764, 0.6414015889167786, 0.6390513181686401, 0.6361178755760193, 0.6332541108131409, 0.6316179633140564, 0.6293479204177856, 0.6270679831504822]","[0.18652226, 0.48355395, 0.7681508, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.77737665, 0.7777778, 0.7777778, 0.77858, 0.77898115, 0.77898115, 0.77858, 0.7791817, 0.77958286, 0.77958286, 0.77978337, 0.77958286, 0.77978337]","[0.35315314, 0.75135136, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7747748, 0.7747748, 0.7747748, 0.7747748, 0.7747748, 0.7747748, 0.7747748, 0.7747748, 0.7747748, 0.7747748, 0.7765766]",0.7936508059501648
24,16,1000,0.1,"[0.793029778748691, 0.6284555281160158, 0.6088021908999924, 0.5987025577764744, 0.5890278945808854, 0.5817527205074737, 0.5779583881382382, 0.5710442833426101, 0.5665508765701879, 0.5662118547707736, 0.5659844413895804, 0.5640934682781803, 0.5624716218293454, 0.5625182450941372, 0.5609156055427487, 0.5596014421673793, 0.5626758742992342, 0.560306744598453, 0.5597212494878084, 0.5582807433447396]","[0.6674160957336426, 0.6600307822227478, 0.6344385743141174, 0.611342191696167, 0.606299102306366, 0.5984917283058167, 0.5984718203544617, 0.5872892141342163, 0.5900726318359375, 0.5890747904777527, 0.5833759903907776, 0.5810813307762146, 0.5855618119239807, 0.5865517258644104, 0.5842787623405457, 0.5900622010231018, 0.5941845178604126, 0.5829257965087891, 0.5997394323348999, 0.5890114307403564]","[0.70076215, 0.7769755, 0.7769755, 0.7769755, 0.77817893, 0.77817893, 0.781789, 0.781789, 0.7811873, 0.7827918, 0.78158844, 0.781789, 0.78379464, 0.7793823, 0.78219014, 0.7833935, 0.7823907, 0.78138787, 0.7835941, 0.78219014]","[0.7765766, 0.7765766, 0.7765766, 0.77837837, 0.78018016, 0.7765766, 0.77117115, 0.7747748, 0.76936936, 0.772973, 0.7747748, 0.7765766, 0.7657658, 0.7675676, 0.77117115, 0.76936936, 0.76396394, 0.77837837, 0.76936936, 0.76936936]",0.7864357829093933
25,32,100,0.001,"[0.8259331400118054, 0.6308396622879267, 0.6070149114607234, 0.5969588581787932, 0.5898582843045274, 0.5845463068261474, 0.581695922146444, 0.5784545685218799, 0.5768896907962473, 0.575714094735416, 0.5729454670189568, 0.5727190760259785, 0.5716844733536984, 0.5697889461892224, 0.5688922374400565, 0.5684266246517548, 0.5672788132016457, 0.566480024973647, 0.5660140863920473, 0.5657443579927391]","[0.6647726995450957, 0.6341508170505902, 0.6244759060241081, 0.6193244033031635, 0.6156800539643915, 0.6106283943932336, 0.6081235510808928, 0.6035050089294846, 0.6043738346916061, 0.5977364026748382, 0.5984653921814652, 0.6024239433778299, 0.5974988744065568, 0.5937280628058288, 0.5964743505727064, 0.594496146515683, 0.5948920496949205, 0.5955263934693895, 0.5916623360401875, 0.5919030018754907]","[0.6955475, 0.7761733, 0.77797836, 0.77958286, 0.7793823, 0.77998394, 0.7793823, 0.7807862, 0.78158844, 0.781789, 0.781789, 0.7819896, 0.78299236, 0.78158844, 0.7825913, 0.78379464, 0.7841957, 0.7825913, 0.7843963, 0.7825913]","[0.7765766, 0.7765766, 0.77837837, 0.7765766, 0.77117115, 0.7765766, 0.772973, 0.7765766, 0.772973, 0.7747748, 0.772973, 0.76936936, 0.7747748, 0.7747748, 0.7747748, 0.7747748, 0.77117115, 0.772973, 0.772973, 0.772973]",0.790043294429779
26,32,100,0.002,"[0.7158704238917232, 0.6049190724034698, 0.5901892995241412, 0.583133837687075, 0.5762838740641459, 0.5725338841794821, 0.5707042718622228, 0.5666181947445706, 0.5665128810119782, 0.5641285438782424, 0.5624042063580906, 0.5627096283880525, 0.5612400121541564, 0.5603803167417735, 0.5573598407761811, 0.5576887826244371, 0.5556214889081855, 0.5544648371305133, 0.5547039380548854, 0.5546886706227908]","[0.652789565357002, 0.6368253397512006, 0.6232051768818417, 0.6170908379125165, 0.6201807657877604, 0.6100718089052148, 0.6156275610666018, 0.6041550813494502, 0.6066655726046175, 0.6044870271339072, 0.6003582187601038, 0.6012692113180418, 0.6014907880946323, 0.5958694912291862, 0.5986237509830578, 0.6015722069654379, 0.5955299874683758, 0.5963233075700365, 0.5981194049388439, 0.5921888356810218]","[0.74669075, 0.77797836, 0.7787806, 0.78158844, 0.78158844, 0.78158844, 0.7827918, 0.78379464, 0.7855997, 0.784998, 0.78459686, 0.781789, 0.7858002, 0.7866025, 0.7858002, 0.78479743, 0.7860008, 0.7864019, 0.7860008, 0.78620136]","[0.7765766, 0.78018016, 0.77837837, 0.7747748, 0.76936936, 0.7747748, 0.76936936, 0.77117115, 0.7675676, 0.7657658, 0.7675676, 0.76936936, 0.7657658, 0.76936936, 0.77117115, 0.7675676, 0.77117115, 0.7675676, 0.76396394, 0.7675676]",0.7813853025436401
27,32,100,0.003,"[0.6906810008135849, 0.6030834959636862, 0.5885190160648439, 0.5799839029195459, 0.5756780835121834, 0.5712585053767155, 0.5701426900011729, 0.5674422270697951, 0.5654854642976683, 0.5647727099231961, 0.5613004063871363, 0.5617917329491356, 0.559391929641384, 0.5574809784421565, 0.5551784656108071, 0.5561794669356539, 0.5527903347478256, 0.5526180664698283, 0.5517330920653223, 0.5524076255889384]","[0.6437027443636645, 0.6257099911973283, 0.6139589451454781, 0.5969260114807267, 0.598658810327719, 0.59905893899299, 0.5887729879972097, 0.5875447859635224, 0.5902422532304987, 0.595264068594924, 0.5864050587018331, 0.584445241335276, 0.5941949416925242, 0.5851952567830816, 0.5939358644657307, 0.5874217496261941, 0.5917917978656184, 0.5966010963594591, 0.597354548471468, 0.5913472846821621]","[0.75230646, 0.7771761, 0.7793823, 0.7819896, 0.7793823, 0.7807862, 0.78158844, 0.77998394, 0.7809868, 0.78459686, 0.78219014, 0.78219014, 0.78379464, 0.7860008, 0.78700364, 0.78539914, 0.7841957, 0.78519857, 0.78459686, 0.7833935]","[0.7765766, 0.78018016, 0.77117115, 0.78018016, 0.772973, 0.7657658, 0.77837837, 0.7765766, 0.77837837, 0.7657658, 0.77837837, 0.76936936, 0.7657658, 0.772973, 0.7747748, 0.76936936, 0.76936936, 0.77117115, 0.7675676, 0.77117115]",0.7799422740936279
28,32,100,0.005,"[0.6520442899766333, 0.5903370095169597, 0.5816169893268214, 0.573506954332647, 0.5716061535318645, 0.5715298332988236, 0.5656020479822943, 0.5648187474223251, 0.562158559586119, 0.5599229683179813, 0.5578796074565424, 0.5573140576547568, 0.5552679945009088, 0.5559971639180442, 0.5570371188985455, 0.5522430396634701, 0.555347594973843, 0.5513054715119066, 0.5561320887623759, 0.5508329277051963]","[0.635237502085196, 0.6153408020466298, 0.6016968445734935, 0.6117506902497094, 0.598431435254243, 0.6072547360583469, 0.5993056077140946, 0.5968755821923952, 0.5996858531290347, 0.5964506902136244, 0.5931106080880036, 0.5964010819658503, 0.5985367126293011, 0.5951482138118228, 0.6042818894257417, 0.6022421014201533, 0.6056819772935128, 0.5994753757038632, 0.5992678269609675, 0.6087496898195766]","[0.77336544, 0.7803851, 0.78158844, 0.78479743, 0.78479743, 0.7823907, 0.7823907, 0.7841957, 0.7833935, 0.7833935, 0.784998, 0.7841957, 0.784998, 0.78319293, 0.78319293, 0.78479743, 0.78319293, 0.7864019, 0.7855997, 0.7876053]","[0.7765766, 0.77117115, 0.77837837, 0.7657658, 0.77837837, 0.7675676, 0.77117115, 0.76396394, 0.77117115, 0.7657658, 0.7675676, 0.7675676, 0.77837837, 0.7747748, 0.76936936, 0.76396394, 0.7675676, 0.76036036, 0.772973, 0.76216215]",0.7849928140640259
29,32,100,0.1,"[0.6681075640055629, 0.5920214736935033, 0.5936398069350728, 0.6020621929453694, 0.6037061605116856, 0.6004439550999222, 0.6736356471850123, 0.6869628780872239, 0.6606845633839203, 0.6598011475105722, 0.6431208247885951, 0.6463563514434808, 0.6371286605621885, 0.6306430911424884, 0.6331008115160958, 0.6396994909224527, 0.6370508445825053, 0.6321508150190606, 0.6286129540484735, 0.6292593478200142]","[0.615359941581348, 0.6132279919074463, 0.6210923066010346, 0.596419501949001, 0.6102427109941706, 0.6621049959380347, 0.6578539314570727, 0.7839883721626557, 0.6686383636148127, 0.67496276975752, 0.6769759558342598, 0.6880179267745834, 0.6598598672463013, 0.6713764850083772, 0.6631361428681795, 0.6857646064715343, 0.6672767674600756, 0.6517480928618629, 0.663189110992191, 0.6695837711428737]","[0.76634574, 0.7801845, 0.77797836, 0.77998394, 0.7751705, 0.77577215, 0.773566, 0.775371, 0.7787806, 0.77476937, 0.78058565, 0.77797836, 0.7769755, 0.77958286, 0.7809868, 0.7801845, 0.77797836, 0.77958286, 0.77898115, 0.77858]","[0.7747748, 0.7747748, 0.7675676, 0.7765766, 0.77837837, 0.7765766, 0.7585586, 0.7765766, 0.772973, 0.77837837, 0.78018016, 0.76216215, 0.7765766, 0.7837838, 0.77117115, 0.7657658, 0.78018016, 0.7765766, 0.7747748, 0.78018016]",0.7914862632751465
30,32,200,0.001,"[0.9656738518377503, 0.7273016649463117, 0.6600293286631875, 0.6328349716444356, 0.6183495171042365, 0.6094302896079986, 0.602974416570782, 0.5969628934347625, 0.5921497561106278, 0.5874531482100918, 0.5838752024584012, 0.580171586876168, 0.577500617700172, 0.5749256604654073, 0.5731750906494024, 0.5714421339939744, 0.5695650635643557, 0.5680821711310315, 0.5667582062703272, 0.5657213088550866]","[0.8003801472552188, 0.693209771637444, 0.6626810861063434, 0.6480364788759936, 0.640216626025535, 0.6349435743984876, 0.6290563978590407, 0.6249141569610115, 0.6209748435664821, 0.6173461621946043, 0.6152770363532745, 0.6113321679132478, 0.6115897485801766, 0.6088790254549937, 0.607525634336042, 0.6075054476926992, 0.6069468104087554, 0.6063470013506778, 0.6057699736174162, 0.6050190587301512]","[0.61873245, 0.7769755, 0.7769755, 0.77657443, 0.77637386, 0.77637386, 0.7761733, 0.77797836, 0.77958286, 0.77958286, 0.7807862, 0.781789, 0.7823907, 0.781789, 0.7833935, 0.7811873, 0.7843963, 0.7825913, 0.78519857, 0.7855997]","[0.7765766, 0.7765766, 0.7765766, 0.772973, 0.772973, 0.7765766, 0.7765766, 0.77837837, 0.77837837, 0.77837837, 0.77837837, 0.7765766, 0.7765766, 0.7747748, 0.7765766, 0.7765766, 0.7747748, 0.7765766, 0.7765766, 0.7765766]",0.7886002659797668
31,32,200,0.002,"[0.7929772413068634, 0.6298985590047259, 0.6112705347674753, 0.6025830679660908, 0.5962000306810761, 0.5915256352535558, 0.5850446946736659, 0.58186531277292, 0.5785878433121575, 0.5744449967511724, 0.573329756286696, 0.57097405159373, 0.5684078049812745, 0.5667309308692818, 0.5663319225776067, 0.5648602788772538, 0.5637355396128829, 0.5624698328771028, 0.5615465478680959, 0.5616519306254014]","[0.6671956874228813, 0.6378652786349391, 0.631754647504102, 0.626012820381302, 0.6251072051288845, 0.6210267855240418, 0.611978914823618, 0.6107106520248963, 0.6081309812562959, 0.6025551133327656, 0.6048897225577552, 0.6011071666940913, 0.6002971100377607, 0.5951792662208145, 0.5968962435249809, 0.5968677954630809, 0.5962420068345629, 0.5978510605322348, 0.5925995584006782, 0.5925161763354465]","[0.7248295, 0.7769755, 0.7769755, 0.77817893, 0.77958286, 0.77978337, 0.7787806, 0.7793823, 0.77978337, 0.78138787, 0.78138787, 0.78058565, 0.78299236, 0.78299236, 0.7819896, 0.7823907, 0.781789, 0.7841957, 0.7839952, 0.78379464]","[0.7765766, 0.7765766, 0.77837837, 0.7765766, 0.77837837, 0.78018016, 0.78018016, 0.77837837, 0.7747748, 0.772973, 0.77117115, 0.7747748, 0.772973, 0.77837837, 0.77117115, 0.772973, 0.76936936, 0.7765766, 0.7747748, 0.772973]",0.7922077775001526
32,32,200,0.003,"[0.7302338562478419, 0.6143260460228888, 0.595597944176441, 0.5856547659532736, 0.5785089276231918, 0.5763008244248982, 0.5719102793700046, 0.5697012105908109, 0.5676949946123866, 0.5655110051629059, 0.563677881096818, 0.562188894931351, 0.5599710035888344, 0.5594253694489927, 0.5587954624226138, 0.5573090384917904, 0.5556973643299092, 0.5544121002892725, 0.5559277244232, 0.5530386836567989]","[0.6546106977505727, 0.6354907273172258, 0.6246327220856607, 0.6131038816125544, 0.6106184908935616, 0.6004388568637608, 0.6002173208975577, 0.5965732072924709, 0.5977360198089668, 0.5961481289820628, 0.5961516649873407, 0.5923738871608768, 0.5896937916944692, 0.5934198079882441, 0.5891446916906683, 0.585043703650569, 0.5893809403385128, 0.5999353318601042, 0.5912466902990599, 0.5964187926000303]","[0.7529082, 0.7759727, 0.77797836, 0.77858, 0.77898115, 0.78158844, 0.7791817, 0.7819896, 0.7819896, 0.7819896, 0.7833935, 0.781789, 0.78219014, 0.78138787, 0.78479743, 0.78219014, 0.7841957, 0.7825913, 0.7841957, 0.7855997]","[0.7765766, 0.772973, 0.77837837, 0.77837837, 0.772973, 0.7747748, 0.772973, 0.76936936, 0.7675676, 0.7657658, 0.77117115, 0.772973, 0.77117115, 0.7675676, 0.77117115, 0.77117115, 0.772973, 0.7675676, 0.76936936, 0.76396394]",0.7792207598686218
33,32,200,0.005,"[0.7084420227736677, 0.6131638460880391, 0.5920941454074108, 0.5791731829677678, 0.5741977005228669, 0.568898793066356, 0.567776460055601, 0.5650002746232007, 0.5623347173002987, 0.5636969759097981, 0.5616558422728614, 0.5553881754083324, 0.557310847790424, 0.5571217879061234, 0.5531650307280827, 0.5528300038026702, 0.5522370101862341, 0.556491410139331, 0.5511242074034943, 0.5466137658722469]","[0.6602237895802334, 0.634558861857062, 0.6141407586432792, 0.6045715706842439, 0.593954130335971, 0.5961322376319954, 0.590193529923757, 0.588868240515391, 0.5885312138377009, 0.5947302800041061, 0.5860569477081299, 0.5878167179253724, 0.588489581872751, 0.6076362294119757, 0.5889975009737788, 0.5859990452860927, 0.5864070433754105, 0.592166872711869, 0.5887912205747656, 0.5922209421793619]","[0.74929804, 0.77958286, 0.77837944, 0.78058565, 0.78138787, 0.7823907, 0.78379464, 0.78379464, 0.78379464, 0.78299236, 0.7833935, 0.78519857, 0.7839952, 0.7843963, 0.78539914, 0.78319293, 0.7864019, 0.7835941, 0.78299236, 0.78720415]","[0.7765766, 0.7765766, 0.78018016, 0.7747748, 0.7747748, 0.7765766, 0.7747748, 0.7675676, 0.772973, 0.772973, 0.772973, 0.772973, 0.7657658, 0.76936936, 0.772973, 0.772973, 0.772973, 0.77837837, 0.772973, 0.7675676]",0.7864357829093933
34,32,200,0.1,"[0.7187965060399327, 0.595198864038814, 0.58480292140266, 0.5816423180492537, 0.5854277159619704, 0.5818005097328397, 0.5779620450134981, 0.5832398210813183, 0.5800038221797644, 0.5793995577983956, 0.5753442507597323, 0.5842035687500533, 0.5743025353382354, 0.569526974642272, 0.5719823043986204, 0.572801361373759, 0.5716861452245349, 0.5709916288671941, 0.5721990987568842, 0.5720219940867617]","[0.6593552543236328, 0.600262303073127, 0.6066307962477744, 0.599577964426161, 0.5991187713167689, 0.5973281554273657, 0.596304301206056, 0.596874785315883, 0.5891725463910146, 0.6068346339303095, 0.5999194211788006, 0.595593799878885, 0.5937773622908034, 0.6014887400575586, 0.5988499291308291, 0.5963459487433906, 0.5939631682258468, 0.6001715756751396, 0.6018691696562208, 0.6124054150538402]","[0.76454073, 0.78058565, 0.77978337, 0.78058565, 0.77817893, 0.7775772, 0.7769755, 0.7769755, 0.7769755, 0.7771761, 0.7775772, 0.7769755, 0.7769755, 0.7769755, 0.7769755, 0.7755716, 0.7769755, 0.7769755, 0.77737665, 0.7769755]","[0.77117115, 0.76936936, 0.7747748, 0.77837837, 0.78018016, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7747748, 0.7765766, 0.7765766, 0.7765766, 0.7747748, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766]",0.790043294429779
35,32,300,0.001,"[0.7044342348865367, 0.6357312487207452, 0.6188027373863615, 0.6094090507492406, 0.6025940958773617, 0.5971108459106564, 0.5922878911061982, 0.5882637396759648, 0.5846932003931304, 0.5816916514246329, 0.5793251487035327, 0.5770749023675058, 0.5749878865430215, 0.5734467700069992, 0.572170429926917, 0.5707036065280653, 0.5695843069705435, 0.5689692898204037, 0.5672064178974046, 0.5663069373290318]","[0.6744913362167977, 0.6595335618869679, 0.6528121377970721, 0.6454291714204324, 0.6384673827403301, 0.6345823487719974, 0.6290425255491927, 0.6252416243424287, 0.6222178001661558, 0.6187986650982419, 0.6145197668591061, 0.6116361875791807, 0.6111855200819067, 0.6089209124848649, 0.6069730890763773, 0.6062599404438122, 0.6040339647112666, 0.6036644271902136, 0.6020045618753176, 0.6023203327849105]","[0.7771761, 0.7769755, 0.7771761, 0.7775772, 0.7775772, 0.77837944, 0.7793823, 0.77958286, 0.77978337, 0.7803851, 0.7809868, 0.7807862, 0.7827918, 0.78379464, 0.7833935, 0.7841957, 0.7835941, 0.78459686, 0.7833935, 0.7843963]","[0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.7765766, 0.772973, 0.77117115, 0.772973, 0.772973, 0.772973, 0.77117115, 0.772973, 0.77117115, 0.772973, 0.772973, 0.772973, 0.76936936, 0.77117115]",0.789321780204773
36,32,300,0.002,"[0.8835810800895507, 0.6592716282742405, 0.6196541728095457, 0.6075018637160245, 0.600281844644053, 0.5942227682625487, 0.588736504854278, 0.5841109151587733, 0.5803630866298607, 0.5768078250718605, 0.5744685225825304, 0.572604073944505, 0.570493968170042, 0.569987065094903, 0.5685451075201574, 0.5662174745587235, 0.5645921082559763, 0.5644315349209323, 0.5645411846583214, 0.5631086147075383]","[0.7177488723316708, 0.6526908697308721, 0.6387960201985127, 0.6301819440480825, 0.6229438668972737, 0.6186160364666501, 0.6140708987777298, 0.6109403017404917, 0.6074550119606225, 0.6049850615295204, 0.6048764811979758, 0.6024853732134845, 0.6004282912692508, 0.5994362895553177, 0.5991261859197874, 0.5979673443613825, 0.5954491045023944, 0.5972270385639088, 0.5971452481037861, 0.5967941396945232]","[0.6452066, 0.77737665, 0.77858, 0.7811873, 0.7809868, 0.7823907, 0.7807862, 0.7825913, 0.7811873, 0.78299236, 0.7823907, 0.7825913, 0.7833935, 0.78138787, 0.78299236, 0.78379464, 0.78379464, 0.7825913, 0.78479743, 0.78700364]","[0.7747748, 0.78018016, 0.78018016, 0.7765766, 0.78018016, 0.77837837, 0.7747748, 0.77117115, 0.7747748, 0.7747748, 0.7747748, 0.7765766, 0.7747748, 0.7747748, 0.7747748, 0.77117115, 0.772973, 0.76936936, 0.772973, 0.7747748]",0.7842712998390198
37,32,300,0.003,"[0.7514306803902995, 0.6312980975341568, 0.6088022462727791, 0.5949870142121895, 0.586001455425212, 0.5794123890310993, 0.5752289667456589, 0.5717283878228868, 0.5697377226197763, 0.567402784503037, 0.5645132205403095, 0.5645774780771505, 0.5610315715075974, 0.558952892300024, 0.5573411852157216, 0.5563862279649245, 0.5560449171726167, 0.5548382463868344, 0.5539978970689464, 0.5521652852728622]","[0.6796963069889996, 0.6507976763957256, 0.6353418231010437, 0.6172909430555396, 0.6043208869727882, 0.6010793560260052, 0.5914377988995733, 0.5972919125814695, 0.591005839206077, 0.5892912439397864, 0.5913692471143361, 0.5878088071539596, 0.5897072779165732, 0.5829276780824404, 0.5878161723549301, 0.5902807374258299, 0.5858027596731443, 0.584619986044394, 0.5876422137827486, 0.5837634721317807]","[0.7651424, 0.7759727, 0.77797836, 0.7801845, 0.7803851, 0.77998394, 0.7809868, 0.78219014, 0.78299236, 0.78299236, 0.784998, 0.78459686, 0.7835941, 0.78379464, 0.78519857, 0.7835941, 0.784998, 0.78479743, 0.7858002, 0.78539914]","[0.7765766, 0.7765766, 0.7765766, 0.77837837, 0.772973, 0.7765766, 0.7747748, 0.772973, 0.7765766, 0.7747748, 0.77117115, 0.76936936, 0.77117115, 0.7765766, 0.76936936, 0.7747748, 0.77117115, 0.76936936, 0.77117115, 0.77117115]",0.7835497856140137
38,32,300,0.005,"[0.7884622252805138, 0.6191133490968698, 0.6003639157211451, 0.5900557634345605, 0.5826226858742688, 0.57873406471902, 0.5750588359385191, 0.5715410529347821, 0.5691672813878019, 0.5687323815842684, 0.5653911178436234, 0.5632239561505553, 0.5625975686433656, 0.56145652379083, 0.5583990842426727, 0.5578409849378033, 0.5569607456955525, 0.5563356191386097, 0.5552792143161833, 0.5534697096126892]","[0.6741195594942248, 0.6473848272014309, 0.6365196141036781, 0.623301531817462, 0.619050420619346, 0.6093373073113931, 0.6066226008776072, 0.6039108521229511, 0.609858350173847, 0.600516000309506, 0.5997960712458636, 0.6010871561797889, 0.5938235537425892, 0.595636785030365, 0.5934925868704513, 0.5928029933491269, 0.5889097548819877, 0.5891515757586505, 0.5923678842750756, 0.5988761299365276]","[0.72743684, 0.77817893, 0.7787806, 0.7803851, 0.7807862, 0.7819896, 0.78138787, 0.78319293, 0.78459686, 0.78479743, 0.78379464, 0.78539914, 0.7835941, 0.78459686, 0.78479743, 0.7855997, 0.788207, 0.78539914, 0.7858002, 0.7864019]","[0.7765766, 0.77837837, 0.781982, 0.77837837, 0.7765766, 0.7765766, 0.76936936, 0.77117115, 0.7747748, 0.77117115, 0.7747748, 0.76216215, 0.76396394, 0.7657658, 0.7657658, 0.77117115, 0.76936936, 0.7657658, 0.76396394, 0.76936936]",0.7857142686843872
39,32,300,0.1,"[0.7413262118788259, 0.6001711745267884, 0.5882944760196333, 0.5774201698395033, 0.5801148467689358, 0.5815661689434671, 0.5708818171715765, 0.5766735030999396, 0.5779927188595566, 0.5706465545544125, 0.579169439853457, 0.5756636192365387, 0.5734245476596479, 0.5707024752591635, 0.5678835545636256, 0.5696063503605077, 0.5721668970427072, 0.5724838122851008, 0.5795163824239793, 0.5741778375439696]","[0.6666924083555067, 0.5917688882028734, 0.5942008350346539, 0.6054082738386618, 0.5875280418911496, 0.5869048398894232, 0.5783728506114032, 0.6000159044523496, 0.5884237096116349, 0.5936212265813673, 0.5937821462347701, 0.5962426050289257, 0.6049931629284008, 0.5869191321166786, 0.5933389196524749, 0.5898733702865807, 0.5916087337442346, 0.5883051865809673, 0.5882464067356007, 0.5937357448242806]","[0.7432812, 0.77978337, 0.78158844, 0.78158844, 0.7793823, 0.77898115, 0.77958286, 0.7811873, 0.7791817, 0.7809868, 0.7775772, 0.78058565, 0.77978337, 0.77797836, 0.77858, 0.7803851, 0.7801845, 0.7823907, 0.77958286, 0.7777778]","[0.7765766, 0.78018016, 0.76936936, 0.78018016, 0.7765766, 0.7765766, 0.77837837, 0.7765766, 0.772973, 0.7765766, 0.78018016, 0.7765766, 0.7765766, 0.7765766, 0.77837837, 0.78018016, 0.7765766, 0.78018016, 0.7765766, 0.77837837]",0.7943723201751709
